symbol,month_start,month_end,direction,raw_momentum,vol_annualised,target_weight,month_return_unweighted,month_return_weighted
EURUSD,2016-08-01,2016-09-01,BUY,0.011271178762344958,0.09490500500247312,1.0536852086714934,0.003073091189277344,0.0032380707310402258
EURUSD,2016-09-01,2016-10-03,SELL,-0.01268133515587111,0.0865638006767456,1.1552172988964415,-0.0012400085640879022,-0.0014324793440140813
EURUSD,2016-10-03,2016-11-01,SELL,-0.014817809495350831,0.06298837750812265,1.5875944730772678,0.013856228067001819,0.0219980710968702
EURUSD,2016-11-01,2016-12-01,BUY,0.029297038643790074,0.0631967286454313,1.5823603870550875,-0.035888716037769886,-0.056788882600435686
EURUSD,2016-12-01,2017-01-02,SELL,-0.03001073761988826,0.0672291604287687,1.4874497816457635,0.01987198499794296,0.029558579746058144
EURUSD,2017-01-02,2017-02-01,SELL,-0.0378794852440304,0.08262164199372142,1.2103366331983478,-0.02931042488971447,-0.03547548097863007
EURUSD,2017-02-01,2017-03-01,SELL,-0.0345733473204759,0.08904581412809645,1.123017415014539,0.02101290548933732,0.023597858804580416
EURUSD,2017-03-01,2017-04-03,SELL,-0.05002161928440174,0.08330471725772456,1.2004122130398005,-0.011473243159641155,-0.013772621212008592
EURUSD,2017-04-03,2017-05-01,SELL,-0.05307865048862548,0.07573613545470885,1.3203736815935274,-0.02112217277607009,-0.027889161031594244
EURUSD,2017-05-01,2017-06-01,SELL,-0.04202485804194567,0.07365962378403838,1.357595855949368,-0.027969782645534735,-0.0379716610113825
EURUSD,2017-06-01,2017-07-03,BUY,0.0005800671093025844,0.07592906482411528,1.3170187230890236,0.013556782404723355,0.017854536251864495
EURUSD,2017-07-03,2017-08-01,BUY,0.022034157440800062,0.07334149741544109,1.3634845690912538,0.03854242746895942,0.052552005109245035
EURUSD,2017-08-01,2017-09-01,BUY,0.05721375208269874,0.07146865856580728,1.3992147328177635,0.005134679421458843,0.007184519094801404
EURUSD,2017-09-01,2017-10-02,BUY,0.05450908929285725,0.07332483540128636,1.3637944013474823,-0.010967149131310694,-0.014956936584024428
EURUSD,2017-10-02,2017-11-01,BUY,0.06132233348711402,0.07565329500131004,1.3218194924394022,-0.009733562893135317,-0.012866013163031124
EURUSD,2017-11-01,2017-12-01,BUY,0.08221092047169276,0.07215073576768934,1.385987252049371,0.023540246505542983,0.03262648156678233
EURUSD,2017-12-01,2018-01-02,BUY,0.1289063983292198,0.070129493226348,1.4259335894135552,0.013959081391535344,0.01990472303354796
EURUSD,2018-01-02,2018-02-01,BUY,0.1394942259350962,0.06399131578988618,1.5627120456211185,0.03731163801325277,0.05830734616516492
EURUSD,2018-02-01,2018-03-01,BUY,0.1757992799195316,0.06656290742662607,1.5023382220831094,-0.019403891971409903,-0.029151208565820676
EURUSD,2018-03-01,2018-04-02,BUY,0.14936464502586388,0.07370506886030605,1.356758789406072,0.002975923555454063,0.004037610440462868
EURUSD,2018-04-02,2018-05-01,BUY,0.16012335316917659,0.07904025078368222,1.2651781719883524,-0.0251593288677896,-0.03183103370540383
EURUSD,2018-05-01,2018-06-01,BUY,0.10351332449941109,0.07015800542350885,1.4253540903329553,-0.027726586669557296,-0.03952020372042469
EURUSD,2018-06-01,2018-07-02,BUY,0.04067333696302189,0.0657259549865648,1.5214689542425246,-0.001783937699406546,-0.0027142058259498926
EURUSD,2018-07-02,2018-08-01,BUY,0.01507949659424912,0.07592192182507432,1.3171426328011306,0.0017699419184107335,0.0023312659583205973
EURUSD,2018-08-01,2018-09-03,SELL,-0.009607135272881706,0.07575270563447468,1.3200848624803507,0.003563436047512525,0.004704037984738096
EURUSD,2018-09-03,2018-10-01,SELL,-0.029098627801641297,0.0780958729820222,1.2804773950477535,0.0034721622415312403,0.004446025262219091
EURUSD,2018-10-01,2018-11-01,SELL,-0.019470345621924512,0.06782321534677752,1.4744213981702845,0.015471784166856795,0.022811929643485867
EURUSD,2018-11-01,2018-12-03,SELL,-0.022488575666383737,0.06901654669656342,1.448927898981352,0.004227808409815514,0.006125789556529685
EURUSD,2018-12-03,2019-01-02,SELL,-0.033012520228259845,0.06920721113470475,1.4449361325275807,0.0008551001877692421,0.0012355651582388967
EURUSD,2019-01-02,2019-02-01,SELL,-0.05715876789068586,0.07055892551083653,1.4172551420818034,-0.009534703000986466,-0.013513106856370872
EURUSD,2019-02-01,2019-03-01,SELL,-0.06815777911574705,0.07229214903249295,1.3832760726901794,0.00794712477777959,0.010993067551785767
EURUSD,2019-03-01,2019-04-01,SELL,-0.07880271755873713,0.061242995530065056,1.6328397906485255,0.01345915427633626,0.021976642650879105
EURUSD,2019-04-01,2019-05-01,SELL,-0.09258884563399894,0.05542509697114039,1.8042368072367934,0.001572256813857198,0.002836723613990004
EURUSD,2019-05-01,2019-06-03,SELL,-0.060495681877313245,0.04928109423100317,2.029175722666668,-0.004136789851075573,-0.008394273535576412
EURUSD,2019-06-03,2019-07-01,SELL,-0.04297852776406075,0.043798521989486354,2.283182067742025,-0.003943252607420233,-0.00900316364183886
EURUSD,2019-07-01,2019-08-01,SELL,-0.0390589076789456,0.0477798734761482,2.092931452610903,0.018078973720533575,0.03783805273063068
EURUSD,2019-08-01,2019-09-02,SELL,-0.028603727949102153,0.04955009122442512,2.0181597556919573,0.01049263418903168,0.021175812051501253
EURUSD,2019-09-02,2019-10-01,SELL,-0.05471153431858333,0.051193158356003875,1.9533860228858515,0.0034669813478231948,0.006772352906443779
EURUSD,2019-10-01,2019-11-01,SELL,-0.05091941449184778,0.05229627321552133,1.9121821470505933,-0.02087811693895092,-0.03992276247469653
EURUSD,2019-11-01,2019-12-02,SELL,-0.0046891436518267104,0.04673152627651041,2.1398830290348334,0.0077989601386481144,0.016688862444812252
EURUSD,2019-12-02,2020-01-02,SELL,-0.0210227724609634,0.044562524052465365,2.2440380594749465,-0.008395839673475347,-0.018840583768528388
EURUSD,2020-01-02,2020-02-03,SELL,-0.02533456632875608,0.03978226581035118,2.5136828675550307,0.010208602714457449,0.02566118974500747
EURUSD,2020-02-03,2020-03-02,SELL,-0.02342687600445048,0.04003546806269808,2.4977852099391886,-0.006637804045557472,-0.016579808771467964
EURUSD,2020-03-02,2020-04-01,SELL,-0.013687465116897113,0.051994930356804275,1.923264428161958,0.01565464895635671,0.03010802947312358
EURUSD,2020-04-01,2020-05-01,SELL,-0.025696178904423772,0.10253403264866044,0.975285935964857,-0.0016939582156972888,-0.0016520936238816895
EURUSD,2020-05-01,2020-06-01,SELL,-0.021442321403108533,0.11043526866460755,0.9055078256177426,-0.01384011567857879,-0.012532333054407908
EURUSD,2020-06-01,2020-07-01,SELL,-0.01686489541115921,0.10616521813206249,0.9419280792660986,-0.010346022914129893,-0.009745209491549413
EURUSD,2020-07-01,2020-08-03,SELL,-0.00022215903032019035,0.06890899407873928,1.451189374288854,-0.043446100478672256,-0.06304851936893507
EURUSD,2020-08-03,2020-09-01,BUY,0.052887412831553515,0.06520908522202003,1.5335286434325206,0.012719249768315954,0.019505333842684967
EURUSD,2020-09-01,2020-10-01,BUY,0.08184229169315715,0.06469904495178283,1.5456178692363283,-0.013835601487663052,-0.02138455289096474
EURUSD,2020-10-01,2020-11-02,BUY,0.06438021022109464,0.061548911817152524,1.6247240941818224,-0.00903247775933258,-0.014675284245749083
EURUSD,2020-11-02,2020-12-01,BUY,0.057372283990988926,0.05673453700844221,1.7625948015601116,0.03683722208858797,0.06492909615726047
EURUSD,2020-12-01,2021-01-04,BUY,0.08444300681078931,0.060551864707231055,1.651476803951474,0.01475657044377443,0.024370133793769382
EURUSD,2021-01-04,2021-02-01,BUY,0.10064345669248875,0.05972150234669037,1.6744387878839384,-0.015342157046859373,-0.025689502849068232
EURUSD,2021-02-01,2021-03-01,BUY,0.10489715516056619,0.05801831066466583,1.723593790553122,-0.000878982370598913,-0.0015150085559699495
EURUSD,2021-03-01,2021-04-01,BUY,0.06716265887250339,0.05772232229371834,1.7324320302144627,-0.022649558462253583,-0.03923882055022314
EURUSD,2021-04-01,2021-05-03,BUY,0.07692940821421712,0.061438846676206346,1.6276347198868788,0.024371810222573398,0.03966840450475442
EURUSD,2021-05-03,2021-06-01,BUY,0.11210576293687602,0.05921588154737065,1.6887361529863147,0.012409951172603462,0.020957133201970377
EURUSD,2021-06-01,2021-07-01,BUY,0.0738900662135189,0.05830263600732463,1.7151883147691107,-0.029715212157935156,-0.05096718466417539
EURUSD,2021-07-01,2021-08-02,BUY,0.04897092019652116,0.059674296119277145,1.6757633772524059,0.0016118551524511027,0.0027010878339131512
EURUSD,2021-08-02,2021-09-01,BUY,0.011014097704331371,0.054617576778497406,1.830912425967777,-0.0025613372876786,-0.004689584267105351
EURUSD,2021-09-01,2021-10-01,BUY,0.002014456689181321,0.05080668191948744,1.9682450461627952,-0.020754493850520306,-0.040849929706902786
EURUSD,2021-10-01,2021-11-01,SELL,-0.018565865221808364,0.04329803370519796,2.309573702142389,-0.0009824113890779529,-0.0022689515088996147
EURUSD,2021-11-01,2021-12-01,SELL,-0.017733798334123363,0.04760165039837115,2.100767497830744,0.02516056646612408,0.05285650025904361
EURUSD,2021-12-01,2022-01-03,SELL,-0.06758760440863931,0.058863894207300364,1.6988342573434072,0.0019651060891734407,0.003338389543601969
EURUSD,2022-01-03,2022-02-01,SELL,-0.0705035379298996,0.06418574889330053,1.5579782385375833,0.0022445394701822163,0.00349694365008257
EURUSD,2022-02-01,2022-03-01,SELL,-0.06989908325012983,0.06719744476890833,1.4881518239852645,0.013386796608798157,0.01992158579070273
EURUSD,2022-03-01,2022-04-01,SELL,-0.06936135677172661,0.07012106449912738,1.4261049901951284,0.007080319067063856,0.010097278353713482
EURUSD,2022-04-01,2022-05-02,SELL,-0.07794864088692977,0.08617612886438952,1.1604141578158416,0.05115539820313675,0.05936144832362694
EURUSD,2022-05-02,2022-06-01,SELL,-0.13013386758947265,0.08349248045087407,1.1977126498096886,-0.013260208106382065,-0.015881918988122776
EURUSD,2022-06-01,2022-07-01,SELL,-0.12141914191419134,0.08908754765254331,1.1224913316731664,0.021321491257517255,0.02393318911490832
EURUSD,2022-07-01,2022-08-01,SELL,-0.11910474999577558,0.09359369321716744,1.0684480605757043,0.01602073730473519,0.01711732570223715
EURUSD,2022-08-01,2022-09-01,SELL,-0.12514493247851588,0.10181241282588556,0.9821985082606278,0.0319281591279339,0.03135979026696462
EURUSD,2022-09-01,2022-10-03,SELL,-0.15744969286168187,0.09515947177265677,1.05086753990089,0.012173523604014358,0.012792760801675985
EURUSD,2022-10-03,2022-11-01,SELL,-0.1527522658870809,0.10140968207689988,0.9860991372023936,-0.005083647263742108,-0.005012980180617402
EURUSD,2022-11-01,2022-12-01,SELL,-0.13702185672961809,0.11523353850836188,0.8678029095908006,-0.06174997862171838,-0.05358681111509695
EURUSD,2022-12-01,2023-01-02,SELL,-0.06516081468783042,0.13173385709837104,0.7591062935728506,-0.013293957718089389,-0.010091526970293026
EURUSD,2023-01-02,2023-02-01,SELL,-0.0687451435755505,0.10545399000225768,0.9482808568728324,-0.029312196276140567,-0.027796194601563223
EURUSD,2023-02-01,2023-03-01,SELL,-0.028056395832227632,0.08885234152183233,1.1254627428746886,0.029917333683243674,0.033670844426640735
EURUSD,2023-03-01,2023-04-03,SELL,-0.025153727374893853,0.07714217612496321,1.2963077401136471,-0.02143427098715056,-0.027785411384336656
EURUSD,2023-04-03,2023-05-01,BUY,0.0068799290767045385,0.08352688399622887,1.197219328863206,0.006677000119232002,0.007993833601566483
EURUSD,2023-05-01,2023-06-01,BUY,0.057622447701365376,0.08029759758843759,1.2453672712918058,-0.019533705664228074,-0.02432663772127701
EURUSD,2023-06-01,2023-07-03,BUY,0.03325940221409307,0.07450023544583173,1.3422776371318834,0.013827068717186197,0.018559765126164873
EURUSD,2023-07-03,2023-08-01,BUY,0.08909141727724657,0.06564361452811676,1.523377417877676,0.006773415946399242,0.010318468894637152
EURUSD,2023-08-01,2023-09-01,BUY,0.07100234009360373,0.06916432316399201,1.4458321201654079,-0.019245825822545082,-0.02782623315334451
EURUSD,2023-09-01,2023-10-02,BUY,0.0792874747029475,0.06806199414780943,1.4692487525832874,-0.027476607752859095,-0.040369971666108506
EURUSD,2023-10-02,2023-11-01,BUY,0.07153230920285547,0.06589080249985639,1.5176624992572818,0.008771762370189506,0.013312574801632785
EURUSD,2023-11-01,2023-12-01,BUY,0.023503776873910587,0.06285789625602425,1.590890022674217,0.029672523583790023,0.04720572171701695
EURUSD,2023-12-01,2024-01-02,BUY,0.018760707364794627,0.07242659724411601,1.380708245383212,0.00536651259384513,0.007409588187274819
EURUSD,2024-01-02,2024-02-01,BUY,0.008220061742616247,0.07740823075962718,1.291852287782241,-0.0063798477245516905,-0.008241820878664425
EURUSD,2024-02-01,2024-03-01,BUY,0.013669889876262165,0.06931481877825299,1.4426929444901653,-0.002962036261946799,-0.00427330881643467
EURUSD,2024-03-01,2024-04-01,BUY,0.010045755714804816,0.05884452559176978,1.6993934269050575,-0.008903281758882664,-0.015130178498928898
EURUSD,2024-04-01,2024-05-01,SELL,-0.022672271048274184,0.046520253476699275,2.1496013569678265,0.003109563073705024,0.006684321002813365
EURUSD,2024-05-01,2024-06-03,SELL,-0.012986414496119925,0.05255301215348309,1.9028405014720406,-0.017856487765508744,-0.03397804813425002
EURUSD,2024-06-03,2024-07-01,BUY,0.006721571813716354,0.05371312493197088,1.8617423604873613,-0.015031732638761452,-0.027985213405102658
EURUSD,2024-07-01,2024-08-01,SELL,-0.03499802321820056,0.05509370054343098,1.8150895476910083,-0.0047447386223575805,-0.008612125479967078
EURUSD,2024-08-01,2024-09-02,SELL,-0.010481238308330032,0.04758066070385526,2.1016942287204814,-0.025221091047054833,-0.05300702149562895
EURUSD,2024-09-02,2024-10-01,BUY,0.031859660896880415,0.05442556176070229,1.8373719400394781,-0.00028906694609809325,-0.0005311234955535408
EURUSD,2024-10-01,2024-11-01,BUY,0.051267193555741164,0.05655029371832365,1.768337411262598,-0.02113509654916912,-0.03737398191854279
EURUSD,2024-11-01,2024-12-02,SELL,-0.004155099189204203,0.054679442108585795,1.8288408978536004,0.03210746951219501,0.05871945337048982
EURUSD,2024-12-02,2025-01-02,SELL,-0.03477069366660224,0.07287234688484712,1.3722626520869432,0.0234208935431659,0.0321396174877908
EURUSD,2025-01-02,2025-02-03,SELL,-0.06324327286677256,0.07733440874017053,1.2930854664704519,-0.00847875477352944,-0.010963754571417886
EURUSD,2025-02-03,2025-03-03,SELL,-0.03563403787165398,0.07496943442624088,1.3338769428544321,-0.013504878351183969,-0.018013845848698275
EURUSD,2025-03-03,2025-04-01,SELL,-0.042220456185543376,0.07567287876580181,1.3214774121318633,-0.028401719856184338,-0.03753223125564464
EURUSD,2025-04-01,2025-05-01,BUY,0.006191026740760108,0.07901085742790605,1.2656488393540803,0.04575781163126891,0.05791332118249813
EURUSD,2025-05-01,2025-06-02,BUY,0.045980740177768764,0.10746052168876648,0.9305743023435706,0.013486451521434573,0.012550145215649363
EURUSD,2025-06-02,2025-07-01,BUY,0.05824335452114604,0.10553453249132252,0.9475571420968052,0.03213960970833063,0.030454116723332505
EURUSD,2025-07-01,2025-08-01,BUY,0.08626480304020179,0.09727735104465583,1.0279885186644764,-0.018457967675261755,-0.01897457884804912
EURUSD,2025-08-01,2025-09-01,BUY,0.05416715945377959,0.08430918540978619,1.1861103806655036,0.01064096036177542,0.012621353545351977
EURUSD,2025-09-01,2025-10-01,BUY,0.06349782952213157,0.07642728432020854,1.3084332498460696,0.0016566187898143792,0.002167575106912891
EURUSD,2025-10-01,2025-11-03,BUY,0.07258462720140457,0.07843877657532006,1.2748796496586863,-0.01801364023870422,-0.02296522335659685
EURUSD,2025-11-03,2025-12-01,BUY,0.09060008710636458,0.06182924199971703,1.6173576897555637,0.007796018647937775,0.012608950709719933
EURUSD,2025-12-01,2026-01-02,BUY,0.10644604782828337,0.05044257856187501,1.9824521832748054,0.009579187664211508,0.018990281498915188
EURUSD,2026-01-02,2026-02-02,BUY,0.14436784751786913,0.04094540516542505,2.4422764800100594,0.006032577625707303,0.014733222449099873
EURUSD,2026-02-02,2026-03-02,BUY,0.1380475280399993,0.05624563512213242,1.7779157401789287,-0.008795291084271906,-0.01563728645818242
EURUSD,2026-03-02,2026-04-01,BUY,0.07118174902154895,0.0628733391211066,1.5904992704042655,-0.008342817048439755,-0.013269244428659697
EURUSD,2026-04-01,2026-04-17,BUY,0.035295378815626055,0.07506143503267443,1.332242048882622,0.016644807234321712,0.02217491209310905
GBPUSD,2011-01-03,2011-02-01,SELL,-0.05246533835276834,0.09932731042364733,1.0067724533512843,-0.04049539134800739,-0.040769644496853774
GBPUSD,2011-02-01,2011-03-01,BUY,0.027580144843531995,0.09383569965045667,1.0656924856158765,0.008095359115337208,0.008627163377576852
GBPUSD,2011-03-01,2011-04-01,BUY,0.06973577757167937,0.08388554725592247,1.1921004663045793,-0.009518363431775811,-0.011346845485476402
GBPUSD,2011-04-01,2011-05-02,BUY,0.04149560022499954,0.0766984572524289,1.3038071896398307,0.03338610050594393,0.043529037873687684
GBPUSD,2011-05-02,2011-06-01,BUY,0.14048561915071467,0.07194784552941451,1.3898956843553698,-0.019553894859518417,-0.0271778740775833
GBPUSD,2011-06-01,2011-07-01,BUY,0.107681448602571,0.07730112430460534,1.2936422451754992,-0.015483309641684317,-0.020029863447615953
GBPUSD,2011-07-01,2011-08-01,BUY,0.05244507905733786,0.07513857133883495,1.3308743860600336,0.014818180120860669,0.019721136370877437
GBPUSD,2011-08-01,2011-09-01,BUY,0.04692014330290073,0.08315327661066489,1.2025984311864677,-0.0073714292723012775,-0.008864869278471521
GBPUSD,2011-09-01,2011-10-03,BUY,0.04208649073221604,0.09165778563143061,1.0910147928089238,-0.04625602372420612,-0.0504660061396294
GBPUSD,2011-10-03,2011-11-01,SELL,-0.03563887604792648,0.09574990186930851,1.0443874933312471,-0.03187106080085278,-0.0332857372996104
GBPUSD,2011-11-01,2011-12-01,SELL,-0.010352339517014975,0.08939664306455833,1.1186102360441477,0.016465653526442026,0.018418648577834467
GBPUSD,2011-12-01,2012-01-02,SELL,-0.005237859706527792,0.09136322932334305,1.0945322395084198,0.011496624518824605,0.012583426181376504
GBPUSD,2012-01-02,2012-02-01,SELL,-0.020228566374588697,0.08894326832138248,1.1243121810935233,-0.021217915948779087,-0.02385556135863087
GBPUSD,2012-02-01,2012-03-01,SELL,-0.011867493171358379,0.08384298261252167,1.192705661034837,-0.006800972821181417,-0.008111558784367142
GBPUSD,2012-03-01,2012-04-02,SELL,-0.007193886441142161,0.07460517581150072,1.3403895763567728,-0.00413238617211209,-0.005539007350579911
GBPUSD,2012-04-02,2012-05-01,SELL,-0.020117807532097354,0.0683465201207544,1.4631322827163744,-0.012330608268905863,-0.018041311023765636
GBPUSD,2012-05-01,2012-06-01,BUY,0.0016735936564007403,0.0674482758316131,1.4826175875815326,-0.05306477268523657,-0.07867476526414785
GBPUSD,2012-06-01,2012-07-02,SELL,-0.050618123377426105,0.05959118894395513,1.6781004335061835,-0.0212083941396517,-0.03558981539971952
GBPUSD,2012-07-02,2012-08-01,SELL,-0.02785969172820546,0.06693934264704589,1.4938897820863666,0.009969749629915592,0.014893707102090238
GBPUSD,2012-08-01,2012-09-03,SELL,-0.05177780218975414,0.07684385211853248,1.3013402795808429,-0.021815091132307174,-0.028388856793198185
GBPUSD,2012-09-03,2012-10-01,BUY,0.005634872898794052,0.07171670414565194,1.3943752880348006,0.01548147448610182,0.021586985445761642
GBPUSD,2012-10-01,2012-11-01,BUY,0.023374151386333475,0.059438386123289985,1.6824144550724367,7.439830371858136e-05,0.0001251687816090107
GBPUSD,2012-11-01,2012-12-03,BUY,0.020149253731343242,0.048900742093264365,2.0449587413065884,-0.0022379824681040272,-0.004576581811040223
GBPUSD,2012-12-03,2013-01-01,BUY,0.037471314751308604,0.0491200814820993,2.0358272417858823,0.009742458603870796,0.01983396262773142
GBPUSD,2013-01-01,2013-02-01,BUY,0.05969000841163541,0.04538995415681144,2.2031306675156337,-0.03445878175899775,-0.07591719885847625
GBPUSD,2013-02-01,2013-03-01,BUY,8.922937686040022e-05,0.058179084684952705,1.7188307540675998,-0.041730130709373925,-0.07172703203453269
GBPUSD,2013-03-01,2013-04-01,SELL,-0.042657498487887247,0.07045894487250307,1.4192662149703221,-0.012452302296714235,-0.017673131948323862
GBPUSD,2013-04-01,2013-05-01,SELL,-0.042895307539994376,0.07388827398352692,1.3533947216346478,-0.021087687490758067,-0.02853996494147296
GBPUSD,2013-05-01,2013-06-03,SELL,-0.03183821332536607,0.07652948511470285,1.3066859113205767,0.015419868258703895,0.020148924608067734
GBPUSD,2013-06-03,2013-07-01,SELL,-0.012340982507269893,0.0729937710535435,1.3699799113906101,0.006677050268462104,0.009147424735138363
GBPUSD,2013-07-01,2013-08-01,SELL,-0.018569161904516074,0.07563479983801642,1.3221427202050566,0.006528814097475744,0.008632024030549702
GBPUSD,2013-08-01,2013-09-02,SELL,-0.0358611980943756,0.08955955422765959,1.1165754548733116,-0.027563183049124862,-0.030776373650832942
GBPUSD,2013-09-02,2013-10-01,SELL,-0.034871304585356144,0.0827089937276012,1.2090583562090726,-0.03980111793953245,-0.04812187423125454
GBPUSD,2013-10-01,2013-11-01,BUY,0.008961344076975353,0.07082194849652622,1.411991651216783,-0.01662085791050305,-0.02346851260569073
GBPUSD,2013-11-01,2013-12-02,BUY,0.0032072083425223052,0.0691390895742249,1.4463598033445912,0.026919743238659866,0.03893563453675497
GBPUSD,2013-12-02,2014-01-01,BUY,0.013193200760979407,0.07138879277184619,1.400780096108269,0.013816513761467863,0.019353897474670177
GBPUSD,2014-01-01,2014-02-03,BUY,0.02782893390628205,0.059758662107380435,1.67339757072054,-0.016143919787160788,-0.027015196153742118
GBPUSD,2014-02-03,2014-03-03,BUY,0.0496292768323765,0.05930557808500584,1.6861820292294374,0.02176805675637561,0.03670490611384699
GBPUSD,2014-03-03,2014-04-01,BUY,0.11687310651760097,0.059135226109099055,1.6910394460234108,-0.0019563951918286637,-0.003308341441392808
GBPUSD,2014-04-01,2014-05-01,BUY,0.08096847578810529,0.05410920483384675,1.8481143884311406,0.015477400229695792,0.028604006060008236
GBPUSD,2014-05-01,2014-06-02,BUY,0.103645904810451,0.04302505982152941,2.3242268671980035,-0.008378680846276465,-0.019473955134593067
GBPUSD,2014-06-02,2014-07-01,BUY,0.0681183268914316,0.038527648185191256,2.5955386510832152,0.02395710174005461,0.06218158353424469
GBPUSD,2014-07-01,2014-08-01,BUY,0.129393013330523,0.03945087251230688,2.534798183964234,-0.019028680063914893,-0.048233863669247895
GBPUSD,2014-08-01,2014-09-01,BUY,0.08902397969753473,0.036897058902062935,2.7102431189822815,-0.012674256160271069,-0.03435031554659346
