id,ticket,symbol,order_type,volume,open_price,close_price,open_time,close_time,profit,swap,commission,stop_loss,take_profit,strategy,is_closed,comment,engine_version,strategy_version,data_group
107,55841108536,USDCHF,BUY,2.0,0.78977,0.78676,2026-03-20 17:41:40.306581,2026-03-23 03:27:49.000000,-762.37,0.0,0.0,0.78676,0.79334,macd_crossover,1,MACD crossover BUY | MACD=-0.00060 Signal=-0.00063,2.0,,OLD
108,55841109769,AUDUSD,BUY,2.0,0.70322,0.70343,2026-03-20 17:41:43.223948,2026-03-20 21:31:22.000000,40.0,0.0,0.0,0.70078,0.70795,bollinger_bounce,1,BB bounce BUY | BB_pos=-0.22 RSI=36.5,2.0,,OLD
109,55856220803,USDCAD,BUY,2.0,1.37327,1.37347,2026-03-23 09:05:04.581647,2026-03-23 12:36:23.000000,29.12,0.0,0.0,1.36969,1.37721,macd_crossover,1,MACD crossover BUY | MACD=-0.00019 Signal=-0.00023,2.1,,OLD
110,55864767560,AUDUSD,BUY,2.0,0.69255,0.69678,2026-03-23 14:05:04.563460,2026-03-23 16:05:37.000000,846.0,0.0,0.0,0.68918,0.69678,bollinger_bounce,1,BB bounce BUY | BB_pos=-0.02 RSI=20.8,2.1,,OLD
111,55867233573,AUDUSD,BUY,2.0,0.69876,0.69886,2026-03-23 15:05:10.015612,2026-03-23 17:31:55.000000,40.0,0.0,0.0,0.69373,0.7062,macd_crossover,1,MACD crossover BUY | MACD=-0.00227 Signal=-0.00242,2.1,,OLD
112,55867234234,USDJPY,BUY,2.0,158.929,158.467,2026-03-23 15:05:11.455769,2026-03-23 18:00:25.000000,-583.09,0.0,0.0,158.46671,160.35732,bollinger_bounce,1,BB bounce BUY | BB_pos=-0.06 RSI=42.5,2.1,,OLD
113,55939340209,USDCHF,BUY,2.0,0.79255,0.79312,2026-03-26 11:05:04.420568,2026-03-26 17:07:40.000000,143.74,0.0,0.0,0.79067,0.79533,macd_crossover,1,MACD crossover BUY | MACD=0.00065 Signal=0.00065,2.1,,OLD
114,55942937934,AUDUSD,SELL,2.0,0.69334,0.69164,2026-03-26 13:58:53.463097,2026-03-26 17:07:16.000000,340.0,0.0,0.0,0.69585,0.6896,macd_crossover,1,MACD crossover SELL | MACD=-0.00071 Signal=-0.00070,2.1,,OLD
115,55944315437,USDCAD,BUY,2.0,1.38432,1.38246,2026-03-26 15:05:05.287936,2026-03-26 18:38:13.000000,-277.77,0.0,0.0,1.38246,1.38748,macd_crossover,1,MACD crossover BUY | MACD=0.00128 Signal=0.00125,2.1,,OLD
116,55945681603,USDJPY,BUY,2.0,159.64,159.66,2026-03-26 16:05:07.017798,2026-03-26 21:41:43.000000,25.05,0.0,0.0,159.42483,160.4745,macd_crossover,1,MACD crossover BUY | MACD=0.13304 Signal=0.13167,2.1,,OLD
117,55945682223,AUDUSD,BUY,2.0,0.69096,0.69174,2026-03-26 16:05:08.132196,2026-03-26 18:57:56.000000,156.0,0.0,0.0,0.68847,0.69408,ml_direct,1,ML Direct BUY | conf=59.1% [SELL=31.3% NO=9.6% BUY=59.1%],2.1,,OLD
118,55953517537,USDCAD,BUY,2.0,1.38549,1.38572,2026-03-26 21:05:04.431602,2026-03-27 01:58:13.000000,33.2,0.0,0.0,1.38244,1.38848,macd_crossover,1,MACD crossover BUY | MACD=0.00125 Signal=0.00123,2.1,,OLD
119,55955479997,XAUUSD,SELL,0.01,4354.16,4397.55,2026-03-26 23:05:01.780359,2026-03-27 01:12:55.000000,-43.29,0.0,0.0,4397.54862,4258.76903,ml_filtered_sma,1,"SMA40 x SMA50 SELL, RSI=36.4",,,OLD
120,55956617150,XAUUSD,SELL,0.01,4386.97,4429.66,2026-03-27 01:05:04.935507,2026-03-27 07:01:36.000000,-42.69,0.0,0.0,4429.66433,4258.61046,ml_filtered_sma,1,"SMA40 x SMA50 SELL, RSI=39.2",,,OLD
121,55959498253,AUDUSD,BUY,2.0,0.68932,0.69035,2026-03-27 06:05:05.933483,2026-03-27 10:26:02.000000,206.0,0.0,0.0,0.68629,0.69381,macd_crossover,1,MACD crossover BUY | MACD=-0.00159 Signal=-0.00165,2.1,,OLD
122,55961431223,AUDUSD,BUY,2.0,0.68974,0.68994,2026-03-27 09:05:06.792462,2026-03-27 11:47:48.000000,40.0,0.0,0.0,0.68809,0.69409,ml_direct,1,ML Direct BUY | conf=58.3% [SELL=27.8% NO=13.8% BUY=58.3%],2.1,,OLD
123,55962286758,USDCHF,BUY,2.0,0.79604,0.79631,2026-03-27 10:05:06.469574,2026-03-27 12:49:38.000000,67.81,0.0,0.0,0.79428,0.79864,macd_crossover,1,MACD crossover BUY | MACD=0.00092 Signal=0.00091,2.1,,OLD
124,55962287002,AUDUSD,BUY,2.0,0.68973,0.68748,2026-03-27 10:05:07.750616,2026-03-27 22:17:35.000000,-450.0,0.0,0.0,0.68748,0.69326,ml_direct,1,ML Direct BUY | conf=57.3% [SELL=28.0% NO=14.7% BUY=57.3%],2.1,,OLD
125,55963123800,EURUSD,SELL,2.0,1.15177,1.15097,2026-03-27 11:05:07.240827,2026-03-27 17:24:49.000000,160.0,0.0,0.0,1.15498,1.14657,macd_crossover,1,MACD crossover SELL | MACD=-0.00073 Signal=-0.00072,2.1,,OLD
126,55963124201,GBPUSD,SELL,2.0,1.3312,1.331,2026-03-27 11:05:08.074134,2026-03-27 14:12:55.000000,40.0,0.0,0.0,1.33367,1.32205,macd_crossover,1,MACD crossover SELL | MACD=-0.00080 Signal=-0.00073,2.1,,OLD
127,55965276588,USDCHF,SELL,2.0,0.79729,0.79709,2026-03-27 13:05:11.200407,2026-03-27 18:00:25.000000,50.18,0.0,0.0,0.79872,0.79496,rsi_reversal,1,RSI reversal SELL | RSI=70.3 (prev=70.6),2.1,,OLD
128,55965276800,GBPUSD,SELL,2.0,1.33116,1.32818,2026-03-27 13:05:12.078793,2026-03-27 17:41:23.000000,596.0,0.0,0.0,1.33354,1.32349,ml_direct,1,ML Direct SELL | conf=57.1% [SELL=57.1% NO=9.4% BUY=33.5%],2.1,,OLD
129,55968901904,USDCAD,SELL,2.0,1.38675,1.38655,2026-03-27 16:05:10.439954,2026-03-27 18:31:20.000000,28.85,0.0,0.0,1.3881,1.38373,ml_direct,1,ML Direct SELL | conf=56.5% [SELL=56.5% NO=13.5% BUY=30.1%],2.1,,OLD
130,55970698206,EURUSD,BUY,2.0,1.15319,1.15382,2026-03-27 17:05:08.437683,2026-03-27 20:40:01.000000,128.0,0.0,0.0,1.1498,1.15862,macd_crossover,1,MACD crossover BUY | MACD=-0.00075 Signal=-0.00082,2.1,,OLD
131,55974855006,USDCAD,BUY,2.0,1.38787,1.38805,2026-03-27 19:05:06.537504,2026-03-27 22:10:53.000000,28.82,0.0,0.0,1.38465,1.39035,macd_crossover,1,MACD crossover BUY | MACD=0.00082 Signal=0.00080,2.1,,OLD
132,55977310555,AUDUSD,SELL,2.0,0.68698,0.68504,2026-03-27 21:05:05.584715,2026-03-31 11:24:33.000000,326.8,0.0,0.0,0.68954,0.68197,macd_crossover,1,MACD crossover SELL | MACD=-0.00089 Signal=-0.00085,2.1,,OLD
