id,time,balance,equity,margin,free_margin,profit
333,2026-03-21 20:05:05.819920,105595.66,117964.64,9047.58,108917.06,12368.98
334,2026-03-21 21:05:01.357165,105595.66,117964.64,9047.58,108917.06,12368.98
335,2026-03-21 21:05:03.736215,105595.66,117964.64,9047.58,108917.06,12368.98
336,2026-03-21 22:05:00.902136,105595.66,117964.64,9047.58,108917.06,12368.98
337,2026-03-21 22:05:04.822713,105595.66,117964.64,9047.58,108917.06,12368.98
338,2026-03-21 23:05:06.044573,105595.66,117964.64,9047.58,108917.06,12368.98
339,2026-03-21 23:05:11.418965,105595.66,117964.64,9047.58,108917.06,12368.98
340,2026-03-22 00:05:00.890672,105595.66,117964.64,9047.58,108917.06,12368.98
341,2026-03-22 00:05:05.737535,105595.66,117964.64,9047.58,108917.06,12368.98
342,2026-03-22 01:05:02.138205,105595.66,117964.64,9047.58,108917.06,12368.98
343,2026-03-22 01:05:05.928404,105595.66,117964.64,9047.58,108917.06,12368.98
344,2026-03-22 02:05:01.569968,105595.66,117964.64,9047.58,108917.06,12368.98
345,2026-03-22 02:05:05.294371,105595.66,117964.64,9047.58,108917.06,12368.98
346,2026-03-22 03:05:00.989061,105595.66,117964.64,9047.58,108917.06,12368.98
347,2026-03-22 03:05:05.096754,105595.66,117964.64,9047.58,108917.06,12368.98
348,2026-03-22 04:05:01.258483,105595.66,117964.64,9047.58,108917.06,12368.98
349,2026-03-22 04:05:04.999453,105595.66,117964.64,9047.58,108917.06,12368.98
350,2026-03-22 05:05:01.291973,105595.66,117964.64,9047.58,108917.06,12368.98
351,2026-03-22 05:05:05.179809,105595.66,117964.64,9047.58,108917.06,12368.98
352,2026-03-22 06:05:02.377652,105595.66,117964.64,9047.58,108917.06,12368.98
353,2026-03-22 06:05:05.421798,105595.66,117964.64,9047.58,108917.06,12368.98
354,2026-03-22 07:05:01.218606,105595.66,117964.64,9047.58,108917.06,12368.98
355,2026-03-22 07:05:05.167409,105595.66,117964.64,9047.58,108917.06,12368.98
356,2026-03-22 08:05:01.623449,105595.66,117964.64,9047.58,108917.06,12368.98
357,2026-03-22 08:05:05.478567,105595.66,117964.64,9047.58,108917.06,12368.98
358,2026-03-22 09:05:01.425563,105595.66,117964.64,9047.58,108917.06,12368.98
359,2026-03-22 09:05:04.994150,105595.66,117964.64,9047.58,108917.06,12368.98
360,2026-03-22 10:05:00.749265,105595.66,117964.64,9047.58,108917.06,12368.98
361,2026-03-22 11:05:00.740837,105595.66,117964.64,9047.58,108917.06,12368.98
362,2026-03-22 12:05:00.797785,105595.66,117964.64,9047.58,108917.06,12368.98
363,2026-03-22 13:05:00.736644,105595.66,117964.64,9047.58,108917.06,12368.98
364,2026-03-22 14:05:01.077284,105595.66,117964.64,9047.58,108917.06,12368.98
365,2026-03-22 15:05:00.733009,105595.66,117964.64,9047.58,108917.06,12368.98
366,2026-03-22 16:05:00.747226,105595.66,117964.64,9047.58,108917.06,12368.98
367,2026-03-22 17:05:00.704157,105595.66,117964.64,9047.58,108917.06,12368.98
368,2026-03-22 18:05:02.022885,105595.66,117964.64,9047.58,108917.06,12368.98
369,2026-03-22 19:05:00.674576,105595.66,117964.64,9047.58,108917.06,12368.98
370,2026-03-22 20:05:01.353346,105595.66,117964.64,9047.58,108917.06,12368.98
371,2026-03-22 21:05:01.638631,105595.66,117964.64,9047.58,108917.06,12368.98
372,2026-03-22 22:05:01.095480,105595.66,120689.94,9047.58,111642.36,15094.28
373,2026-03-22 22:05:06.002744,105595.66,121113.98,9047.58,112066.4,15518.32
374,2026-03-22 23:05:02.487722,116748.89,116748.89,0.0,116748.89,0.0
375,2026-03-22 23:05:07.636721,116748.89,116748.89,0.0,116748.89,0.0
376,2026-03-23 00:05:01.058188,116748.89,116748.89,0.0,116748.89,0.0
377,2026-03-23 00:05:07.269102,116748.89,116748.89,0.0,116748.89,0.0
378,2026-03-23 01:05:01.215990,116748.89,116748.89,0.0,116748.89,0.0
379,2026-03-23 01:05:04.386983,116748.89,116748.89,0.0,116748.89,0.0
380,2026-03-23 02:05:01.104240,116748.89,116748.89,0.0,116748.89,0.0
381,2026-03-23 02:05:03.608391,116748.89,116748.89,0.0,116748.89,0.0
382,2026-03-23 03:05:01.378547,116748.89,116748.89,0.0,116748.89,0.0
383,2026-03-23 03:05:04.095542,116748.89,116748.89,0.0,116748.89,0.0
384,2026-03-23 04:05:01.022498,116748.89,116748.89,0.0,116748.89,0.0
385,2026-03-23 04:05:04.036686,116748.89,116748.89,0.0,116748.89,0.0
386,2026-03-23 05:05:04.646131,116748.89,116748.89,0.0,116748.89,0.0
387,2026-03-23 05:05:04.833621,116748.89,116748.89,0.0,116748.89,0.0
388,2026-03-23 06:05:02.556063,116748.89,116748.89,0.0,116748.89,0.0
389,2026-03-23 06:05:05.107479,116748.89,116745.98,2000.0,114745.98,-2.91
390,2026-03-23 07:05:01.269021,116748.89,116763.45,2000.0,114763.45,14.56
391,2026-03-23 07:05:04.142423,116748.89,116763.45,2000.0,114763.45,14.56
392,2026-03-23 08:05:02.218203,116778.01,116778.01,0.0,116778.01,0.0
393,2026-03-23 08:05:04.577463,116778.01,116778.01,0.0,116778.01,0.0
394,2026-03-23 09:05:01.193046,116778.01,116778.01,0.0,116778.01,0.0
395,2026-03-23 09:05:04.160752,116778.01,116778.01,0.0,116778.01,0.0
396,2026-03-23 10:05:01.059663,116778.01,116778.01,0.0,116778.01,0.0
397,2026-03-23 10:05:06.870595,116778.01,116778.01,0.0,116778.01,0.0
398,2026-03-23 11:05:01.439772,116778.01,116778.01,0.0,116778.01,0.0
399,2026-03-23 11:05:06.802747,116778.01,116768.01,1385.1,115382.91,-10.0
400,2026-03-23 12:05:06.808014,117624.01,117624.01,0.0,117624.01,0.0
401,2026-03-23 12:05:12.179732,117624.01,117610.98,3397.32,114213.66,-13.03
402,2026-03-23 13:05:02.753319,117080.92,117080.92,0.0,117080.92,0.0
403,2026-03-23 18:05:03.893922,117080.92,117080.92,0.0,117080.92,0.0
404,2026-03-23 18:22:51.617519,117080.92,117080.92,0.0,117080.92,0.0
405,2026-03-23 18:26:30.366465,117080.92,117080.92,0.0,117080.92,0.0
406,2026-03-23 18:29:42.822060,117080.92,117080.92,0.0,117080.92,0.0
407,2026-03-23 19:05:03.041220,117080.92,117080.92,0.0,117080.92,0.0
408,2026-03-23 20:05:01.854466,117080.92,117080.92,0.0,117080.92,0.0
409,2026-03-23 20:05:04.004885,117080.92,117080.92,0.0,117080.92,0.0
410,2026-03-23 21:05:01.613603,117080.92,117080.92,0.0,117080.92,0.0
411,2026-03-23 21:05:04.227446,117080.92,117080.92,0.0,117080.92,0.0
412,2026-03-23 22:05:00.723061,117080.92,117080.92,0.0,117080.92,0.0
413,2026-03-23 22:05:03.804960,117080.92,117080.92,0.0,117080.92,0.0
414,2026-03-23 23:05:01.218612,117080.92,117080.92,0.0,117080.92,0.0
415,2026-03-23 23:05:04.170141,117080.92,117080.92,0.0,117080.92,0.0
416,2026-03-24 00:05:01.479027,117080.92,117080.92,0.0,117080.92,0.0
417,2026-03-24 00:05:03.827121,117080.92,117080.92,0.0,117080.92,0.0
418,2026-03-24 01:05:01.175579,117080.92,117080.92,0.0,117080.92,0.0
419,2026-03-24 01:05:04.819919,117080.92,117080.92,0.0,117080.92,0.0
420,2026-03-24 02:05:01.214237,117080.92,117080.92,0.0,117080.92,0.0
421,2026-03-24 02:05:05.665804,117080.92,117080.92,0.0,117080.92,0.0
422,2026-03-24 03:05:01.045660,117080.92,117080.92,0.0,117080.92,0.0
423,2026-03-24 03:05:03.348403,117080.92,117080.92,0.0,117080.92,0.0
424,2026-03-24 04:05:01.165634,117080.92,117080.92,0.0,117080.92,0.0
425,2026-03-24 04:05:03.529378,117080.92,117080.92,0.0,117080.92,0.0
426,2026-03-24 05:05:03.949247,117080.92,117080.92,0.0,117080.92,0.0
427,2026-03-24 05:05:05.845089,117080.92,117080.92,0.0,117080.92,0.0
428,2026-03-24 06:05:01.031510,117080.92,117080.92,0.0,117080.92,0.0
429,2026-03-24 06:05:03.936769,117080.92,117080.92,0.0,117080.92,0.0
430,2026-03-24 07:05:01.437602,117080.92,117080.92,0.0,117080.92,0.0
431,2026-03-24 07:05:03.604365,117080.92,117080.92,0.0,117080.92,0.0
432,2026-03-24 08:05:01.442805,117080.92,117080.92,0.0,117080.92,0.0
433,2026-03-24 08:05:03.656091,117080.92,117080.92,0.0,117080.92,0.0
434,2026-03-24 09:05:01.472027,117080.92,117080.92,0.0,117080.92,0.0
435,2026-03-24 09:05:03.622592,117080.92,117080.92,0.0,117080.92,0.0
436,2026-03-24 10:05:01.191259,117080.92,117080.92,0.0,117080.92,0.0
437,2026-03-24 10:05:03.653665,117080.92,117080.92,0.0,117080.92,0.0
438,2026-03-24 11:05:01.566462,117080.92,117080.92,0.0,117080.92,0.0
439,2026-03-24 11:05:04.253879,117080.92,117080.92,0.0,117080.92,0.0
440,2026-03-24 12:05:13.311062,117080.92,117080.92,0.0,117080.92,0.0
441,2026-03-24 12:05:21.424897,117080.92,117080.92,0.0,117080.92,0.0
442,2026-03-24 13:05:02.328332,117080.92,117080.92,0.0,117080.92,0.0
443,2026-03-24 13:05:05.545929,117080.92,117080.92,0.0,117080.92,0.0
444,2026-03-24 14:05:00.867799,117080.92,117080.92,0.0,117080.92,0.0
445,2026-03-24 14:05:04.316654,117080.92,117080.92,0.0,117080.92,0.0
446,2026-03-24 15:05:00.711865,117080.92,117080.92,0.0,117080.92,0.0
447,2026-03-24 15:05:03.513022,117080.92,117080.92,0.0,117080.92,0.0
448,2026-03-24 16:05:00.915330,117080.92,117080.92,0.0,117080.92,0.0
449,2026-03-24 16:05:03.420037,117080.92,117080.92,0.0,117080.92,0.0
450,2026-03-24 17:05:00.799349,117080.92,117080.92,0.0,117080.92,0.0
451,2026-03-24 17:05:05.204421,117080.92,117080.92,0.0,117080.92,0.0
452,2026-03-24 18:05:01.078594,117080.92,117080.92,0.0,117080.92,0.0
453,2026-03-24 18:05:05.865048,117080.92,117080.92,0.0,117080.92,0.0
454,2026-03-24 19:05:01.829130,117080.92,117080.92,0.0,117080.92,0.0
455,2026-03-24 19:05:05.504354,117080.92,117080.92,0.0,117080.92,0.0
456,2026-03-24 19:20:08.247358,117080.92,117080.92,0.0,117080.92,0.0
457,2026-03-24 20:39:09.969488,117080.92,117080.92,0.0,117080.92,0.0
458,2026-03-24 20:59:34.907739,117080.92,117080.92,0.0,117080.92,0.0
459,2026-03-24 21:05:49.678403,117080.92,117080.92,0.0,117080.92,0.0
460,2026-03-24 21:06:48.251411,117080.92,117080.92,0.0,117080.92,0.0
461,2026-03-24 22:05:04.190411,117080.92,117080.92,0.0,117080.92,0.0
462,2026-03-24 22:05:10.454871,117080.92,117080.92,0.0,117080.92,0.0
463,2026-03-24 23:05:00.944112,117080.92,117080.92,0.0,117080.92,0.0
464,2026-03-24 23:05:04.508180,117080.92,117080.92,0.0,117080.92,0.0
465,2026-03-25 00:05:07.853551,117080.92,117080.92,0.0,117080.92,0.0
466,2026-03-25 00:05:17.920887,117080.92,117080.92,0.0,117080.92,0.0
467,2026-03-25 01:05:02.096471,117080.92,117080.92,0.0,117080.92,0.0
468,2026-03-25 01:05:04.585406,117080.92,117080.92,0.0,117080.92,0.0
469,2026-03-25 02:05:01.343553,117080.92,117080.92,0.0,117080.92,0.0
470,2026-03-25 02:05:03.946651,117080.92,117080.92,0.0,117080.92,0.0
471,2026-03-25 03:05:01.952109,117080.92,117080.92,0.0,117080.92,0.0
472,2026-03-25 03:05:04.371606,117080.92,117080.92,0.0,117080.92,0.0
473,2026-03-25 04:05:01.372347,117080.92,117080.92,0.0,117080.92,0.0
474,2026-03-25 04:05:05.460835,117080.92,117080.92,0.0,117080.92,0.0
475,2026-03-25 05:05:01.269575,117080.92,117080.92,0.0,117080.92,0.0
476,2026-03-25 05:05:04.991607,117080.92,117080.92,0.0,117080.92,0.0
477,2026-03-25 06:05:02.569053,117080.92,117080.92,0.0,117080.92,0.0
478,2026-03-25 06:05:04.928817,117080.92,117080.92,0.0,117080.92,0.0
479,2026-03-25 07:05:01.590088,117080.92,117080.92,0.0,117080.92,0.0
480,2026-03-25 07:05:04.402077,117080.92,117080.92,0.0,117080.92,0.0
481,2026-03-25 08:05:01.093686,117080.92,117080.92,0.0,117080.92,0.0
482,2026-03-25 08:05:04.878265,117080.92,117080.92,0.0,117080.92,0.0
483,2026-03-25 09:05:01.228925,117080.92,117080.92,0.0,117080.92,0.0
484,2026-03-25 09:05:04.103105,117080.92,117080.92,0.0,117080.92,0.0
485,2026-03-25 10:05:01.337895,117080.92,117080.92,0.0,117080.92,0.0
486,2026-03-25 10:05:04.081836,117080.92,117080.92,0.0,117080.92,0.0
487,2026-03-25 11:05:03.634986,117080.92,117080.92,0.0,117080.92,0.0
488,2026-03-25 11:05:08.274826,117080.92,117080.92,0.0,117080.92,0.0
489,2026-03-25 12:05:04.461209,117080.92,117080.92,0.0,117080.92,0.0
490,2026-03-25 12:05:15.372825,117080.92,117080.92,0.0,117080.92,0.0
491,2026-03-25 13:05:02.587034,117080.92,117080.92,0.0,117080.92,0.0
492,2026-03-25 13:05:08.706417,117080.92,117080.92,0.0,117080.92,0.0
493,2026-03-25 14:05:01.186911,117080.92,117080.92,0.0,117080.92,0.0
494,2026-03-25 14:05:04.994987,117080.92,117080.92,0.0,117080.92,0.0
495,2026-03-25 15:05:01.418641,117080.92,117080.92,0.0,117080.92,0.0
496,2026-03-25 15:05:04.860582,117080.92,117080.92,0.0,117080.92,0.0
497,2026-03-25 16:05:00.967340,117080.92,117080.92,0.0,117080.92,0.0
498,2026-03-25 16:05:03.581387,117080.92,117080.92,0.0,117080.92,0.0
499,2026-03-25 17:05:01.410754,117080.92,117080.92,0.0,117080.92,0.0
500,2026-03-25 17:05:04.547731,117080.92,117080.92,0.0,117080.92,0.0
501,2026-03-25 18:05:01.603148,117080.92,117080.92,0.0,117080.92,0.0
502,2026-03-25 18:05:04.245719,117080.92,117080.92,0.0,117080.92,0.0
503,2026-03-25 19:05:01.216136,117080.92,117080.92,0.0,117080.92,0.0
504,2026-03-25 19:05:03.688944,117080.92,117080.92,0.0,117080.92,0.0
505,2026-03-25 20:05:03.875225,117080.92,117080.92,0.0,117080.92,0.0
506,2026-03-25 20:05:07.972327,117080.92,117080.92,0.0,117080.92,0.0
507,2026-03-25 20:45:53.316294,117080.92,117080.92,0.0,117080.92,0.0
508,2026-03-25 21:05:01.308823,117080.92,117080.92,0.0,117080.92,0.0
509,2026-03-25 21:05:02.638913,117080.92,117080.92,0.0,117080.92,0.0
510,2026-03-25 22:05:02.421502,117080.92,117080.92,0.0,117080.92,0.0
511,2026-03-25 22:05:05.012774,117080.92,117080.92,0.0,117080.92,0.0
512,2026-03-25 22:45:10.078661,117080.92,117080.92,0.0,117080.92,0.0
513,2026-03-25 23:05:01.383687,117080.92,117080.92,0.0,117080.92,0.0
514,2026-03-25 23:05:03.666119,117080.92,117080.92,0.0,117080.92,0.0
515,2026-03-26 00:05:01.756540,117080.92,117080.92,0.0,117080.92,0.0
516,2026-03-26 00:05:04.168044,117080.92,117080.92,0.0,117080.92,0.0
517,2026-03-26 01:05:01.239005,117080.92,117080.92,0.0,117080.92,0.0
518,2026-03-26 01:05:03.979738,117080.92,117080.92,0.0,117080.92,0.0
519,2026-03-26 02:05:00.913367,117080.92,117080.92,0.0,117080.92,0.0
520,2026-03-26 02:05:03.841368,117080.92,117080.92,0.0,117080.92,0.0
521,2026-03-26 03:05:02.078272,117080.92,117080.92,0.0,117080.92,0.0
522,2026-03-26 03:05:03.858106,117080.92,117080.92,0.0,117080.92,0.0
523,2026-03-26 04:05:01.566149,117080.92,117080.92,0.0,117080.92,0.0
524,2026-03-26 04:05:04.034518,117080.92,117080.92,0.0,117080.92,0.0
525,2026-03-26 05:05:01.183801,117080.92,117080.92,0.0,117080.92,0.0
526,2026-03-26 05:05:06.628762,117080.92,117080.92,0.0,117080.92,0.0
527,2026-03-26 06:05:02.424276,117080.92,117080.92,0.0,117080.92,0.0
528,2026-03-26 06:05:04.684094,117080.92,117080.92,0.0,117080.92,0.0
529,2026-03-26 07:05:01.439699,117080.92,117080.92,0.0,117080.92,0.0
530,2026-03-26 07:05:03.886361,117080.92,117080.92,0.0,117080.92,0.0
531,2026-03-26 08:05:01.520574,117080.92,117080.92,0.0,117080.92,0.0
532,2026-03-26 08:05:05.479823,117080.92,117083.44,2000.0,115083.44,2.52
533,2026-03-26 09:05:14.951096,117080.92,116833.31,2000.0,114833.31,-247.61
534,2026-03-26 09:05:31.289628,117080.92,116808.01,2000.0,114808.01,-272.91
535,2026-03-26 10:05:01.154305,117080.92,116924.34,2000.0,114924.34,-156.58
536,2026-03-26 10:05:04.332519,117080.92,116909.17,2000.0,114909.17,-171.75
537,2026-03-26 10:58:53.957787,117080.92,116936.56,3386.68,113549.88,-144.36
538,2026-03-26 11:05:01.112112,117080.92,116958.25,3386.68,113571.57,-122.67
539,2026-03-26 11:05:03.663231,117080.92,116953.72,3386.68,113567.04,-127.2
540,2026-03-26 12:05:00.804211,117080.92,117790.57,3386.68,114403.89,709.65
541,2026-03-26 12:05:05.938752,117080.92,117802.64,5386.68,112415.96,721.72
542,2026-03-26 13:05:03.731074,117564.66,117430.21,2000.0,115430.21,-134.45
543,2026-03-26 13:05:08.689944,117564.66,117421.86,5381.92,112039.94,-142.8
544,2026-03-26 14:05:01.829823,117442.89,117342.61,2000.0,115342.61,-100.28
545,2026-03-26 14:05:06.135313,117442.89,117350.14,2000.0,115350.14,-92.75
546,2026-03-26 15:05:02.796200,117442.89,117383.99,2000.0,115383.99,-58.9
547,2026-03-26 15:05:06.133575,117442.89,117385.24,2000.0,115385.24,-57.65
548,2026-03-26 15:19:34.240750,117442.89,117401.54,2000.0,115401.54,-41.35
549,2026-03-26 16:05:01.221355,117442.89,117450.41,2000.0,115450.41,7.52
550,2026-03-26 16:05:03.804575,117442.89,117444.14,2000.0,115444.14,1.25
551,2026-03-26 17:05:04.201935,117467.94,117467.94,0.0,117467.94,0.0
552,2026-03-26 17:05:08.547514,117467.94,117467.94,0.0,117467.94,0.0
553,2026-03-26 18:05:01.072544,117467.94,117467.94,0.0,117467.94,0.0
554,2026-03-26 18:05:05.139690,117467.94,117459.28,2000.0,115459.28,-8.66
555,2026-03-26 19:05:02.272574,117467.94,117353.84,2000.0,115353.84,-114.1
556,2026-03-26 19:05:06.838223,117467.94,117355.28,2000.0,115355.28,-112.66
557,2026-03-26 20:05:04.797379,117467.94,117486.87,2043.54,115443.33,18.93
558,2026-03-26 20:05:05.109796,117467.94,117486.84,2043.54,115443.3,18.9
559,2026-03-26 21:05:04.198770,117457.85,117457.85,0.0,117457.85,0.0
560,2026-03-26 21:05:07.245156,117457.85,117457.85,0.0,117457.85,0.0
561,2026-03-26 22:05:06.883439,117457.85,117457.62,43.87,117413.75,-0.23
562,2026-03-26 22:05:09.341156,117457.85,117457.62,43.87,117413.75,-0.23
563,2026-03-26 22:22:24.676136,117457.85,117440.21,43.87,117396.34,-17.64
564,2026-03-26 23:05:01.415920,117457.85,117441.47,43.87,117397.6,-16.38
565,2026-03-26 23:05:04.715317,117457.85,117442.34,43.87,117398.47,-15.51
566,2026-03-27 00:05:01.050321,117457.85,117435.53,43.87,117391.66,-22.32
567,2026-03-27 00:05:12.346378,117457.85,117435.14,43.87,117391.27,-22.71
568,2026-03-27 01:05:02.422811,117457.85,117456.02,43.87,117412.15,-1.83
569,2026-03-27 01:05:09.143741,117457.85,117456.43,43.87,117412.56,-1.42
570,2026-03-27 02:05:02.623227,117415.16,117415.16,0.0,117415.16,0.0
571,2026-03-27 02:05:06.205973,117415.16,117415.16,0.0,117415.16,0.0
572,2026-03-27 03:05:01.368060,117415.16,117415.16,0.0,117415.16,0.0
573,2026-03-27 03:05:06.527193,117415.16,117399.16,1378.64,116020.52,-16.0
574,2026-03-27 04:05:00.968584,117415.16,117615.16,1378.64,116236.52,200.0
575,2026-03-27 04:05:04.637556,117415.16,117617.16,1378.64,116238.52,202.0
576,2026-03-27 05:05:01.348735,117415.16,117721.16,1378.64,116342.52,306.0
577,2026-03-27 05:05:06.635628,117415.16,117713.16,1378.64,116334.52,298.0
578,2026-03-27 06:05:02.309704,117621.16,117621.16,0.0,117621.16,0.0
579,2026-03-27 06:05:07.387181,117621.16,117611.16,1379.48,116231.68,-10.0
580,2026-03-27 07:05:02.221793,117661.16,117661.16,0.0,117661.16,0.0
581,2026-03-27 07:05:08.352899,117661.16,117645.62,3379.46,114266.16,-15.54
582,2026-03-27 08:05:02.386217,117728.97,117490.97,1379.46,116111.51,-238.0
583,2026-03-27 08:05:08.670999,117728.97,117474.97,6345.4,111129.57,-254.0
584,2026-03-27 09:05:04.127262,117728.97,117676.97,6345.4,111331.57,-52.0
585,2026-03-27 09:05:09.943734,117728.97,117644.97,6345.4,111299.57,-84.0
586,2026-03-27 10:05:04.294195,117768.97,117634.97,3683.0,113951.97,-134.0
587,2026-03-27 10:05:13.378746,117768.97,117617.44,8345.32,109272.12,-151.53
588,2026-03-27 11:05:05.700751,117768.97,117988.13,8345.32,109642.81,219.16
589,2026-03-27 11:05:11.546021,117768.97,117981.62,8345.32,109636.3,212.65
590,2026-03-27 12:05:02.094329,117768.97,118241.53,8345.32,109896.21,472.56
591,2026-03-27 12:05:09.614981,117768.97,118260.54,8345.32,109915.22,491.57
592,2026-03-27 13:05:05.206652,118575.15,118327.15,1379.46,116947.69,-248.0
593,2026-03-27 13:05:11.184840,118575.15,118307.38,3379.46,114927.92,-267.77
594,2026-03-27 14:05:03.995857,118604.0,118506.0,1379.46,117126.54,-98.0
595,2026-03-27 14:05:08.995015,118604.0,118518.0,3685.82,114832.18,-86.0
596,2026-03-27 15:05:05.274865,118604.0,118554.0,3685.82,114868.18,-50.0
597,2026-03-27 15:05:10.222280,118604.0,118508.0,3685.82,114822.18,-96.0
598,2026-03-27 16:05:02.241389,118732.0,118584.0,1379.46,117204.54,-148.0
599,2026-03-27 16:05:07.204243,118732.0,118583.12,3379.46,115203.66,-148.88
600,2026-03-27 17:05:01.339528,118732.0,118441.94,3379.46,115062.48,-290.06
601,2026-03-27 17:05:05.750266,118732.0,118443.61,3379.46,115064.15,-288.39
602,2026-03-27 18:05:01.688757,118310.82,118310.82,0.0,118310.82,0.0
603,2026-03-27 18:05:06.792850,118310.82,118306.82,1373.94,116932.88,-4.0
604,2026-03-27 19:05:01.296963,118310.82,118304.82,1373.94,116930.88,-6.0
605,2026-03-27 19:05:05.563055,118310.82,118300.82,1373.94,116926.88,-10.0
606,2026-03-27 20:05:01.439840,118310.82,118252.82,1373.94,116878.88,-58.0
607,2026-03-27 20:05:04.936432,118310.82,118246.82,1373.94,116872.88,-64.0
608,2026-03-27 21:05:01.186772,118310.82,118046.82,1373.94,116672.88,-264.0
609,2026-03-27 21:05:06.196814,118310.82,118046.82,1373.94,116672.88,-264.0
610,2026-03-27 22:05:00.911080,118310.82,118017.22,1373.94,116643.28,-293.6
611,2026-03-27 23:05:00.781153,118310.82,118017.22,1373.94,116643.28,-293.6
612,2026-03-28 00:05:01.195686,118310.82,118017.22,1373.94,116643.28,-293.6
613,2026-03-28 01:05:00.762478,118310.82,118017.22,1373.94,116643.28,-293.6
614,2026-03-28 02:05:01.282856,118310.82,118017.22,1373.94,116643.28,-293.6
615,2026-03-28 03:05:06.526854,118310.82,118017.22,1373.94,116643.28,-293.6
616,2026-03-28 04:05:02.147832,118310.82,118017.22,1373.94,116643.28,-293.6
617,2026-03-28 05:05:01.722464,118310.82,118017.22,1373.94,116643.28,-293.6
618,2026-03-28 06:05:03.849085,118310.82,118017.22,1373.94,116643.28,-293.6
619,2026-03-28 07:05:01.113304,118310.82,118017.22,1373.94,116643.28,-293.6
620,2026-03-28 08:05:01.160452,118310.82,118017.22,1373.94,116643.28,-293.6
621,2026-03-28 09:05:03.309485,118310.82,118017.22,1373.94,116643.28,-293.6
622,2026-03-28 10:05:04.325041,118310.82,118017.22,1373.94,116643.28,-293.6
623,2026-03-28 11:05:03.543563,118310.82,118017.22,1373.94,116643.28,-293.6
624,2026-03-28 12:05:00.699995,118310.82,118017.22,1373.94,116643.28,-293.6
625,2026-03-28 13:05:03.150598,118310.82,118017.22,1373.94,116643.28,-293.6
626,2026-03-28 14:05:01.567404,118310.82,118017.22,1373.94,116643.28,-293.6
627,2026-03-31 03:52:25.965467,118310.82,118639.62,1373.94,117265.68,328.8
628,2026-03-31 04:05:03.691495,118310.82,118629.62,1373.94,117255.68,318.8
629,2026-03-31 05:05:04.357817,118310.82,118743.62,1373.94,117369.68,432.8
630,2026-03-31 06:05:06.000893,118637.62,118633.62,1370.14,117263.48,-4.0
631,2026-03-31 07:05:04.405910,118637.62,118599.62,1370.14,117229.48,-38.0
632,2026-03-31 08:05:05.615653,118637.62,118980.18,3370.14,115610.04,342.56
633,2026-03-31 09:05:06.889731,118859.62,118808.27,3372.8,115435.47,-51.35
634,2026-03-31 10:05:04.353685,118859.62,118576.88,3372.8,115204.08,-282.74
635,2026-03-31 11:05:04.739366,118859.62,118524.01,3372.8,115151.21,-335.61
636,2026-03-31 12:05:05.088916,119151.62,119147.31,2000.0,117147.31,-4.31
637,2026-03-31 13:05:05.529830,119180.33,119174.59,2000.0,117174.59,-5.74
638,2026-03-31 14:05:04.657098,119407.25,119407.25,0.0,119407.25,0.0
639,2026-03-31 15:05:08.416720,119407.25,119403.25,2304.0,117099.25,-4.0
640,2026-03-31 16:05:05.593919,119407.25,119347.25,2304.0,117043.25,-60.0
641,2026-04-01 04:09:52.920690,118403.25,118403.25,0.0,118403.25,0.0
642,2026-04-01 05:05:05.624676,118403.25,118395.25,1381.12,117014.13,-8.0
643,2026-04-01 06:05:05.836203,118443.25,118443.25,0.0,118443.25,0.0
644,2026-04-01 07:05:05.576203,118443.25,118373.25,11761.74,106611.51,-70.0
645,2026-04-01 08:05:05.398153,118483.25,118669.25,11762.14,106907.11,186.0
646,2026-04-01 09:05:04.816960,118483.25,117409.25,11762.14,105647.11,-1074.0
647,2026-04-01 10:05:05.284366,118523.25,119159.25,9444.44,109714.81,636.0
648,2026-04-01 11:05:04.791306,118523.25,115365.25,9444.44,105920.81,-3158.0
649,2026-04-01 12:05:05.218721,112463.25,112463.25,0.0,112463.25,0.0
650,2026-04-01 13:05:09.984506,112463.25,112459.25,2320.18,110139.07,-4.0
651,2026-04-01 14:05:06.606980,112463.25,112335.25,2320.18,110015.07,-128.0
652,2026-04-01 15:05:11.812963,112463.25,111941.25,11853.24,100088.01,-522.0
653,2026-04-01 16:05:04.284980,107941.25,107729.25,2320.18,105409.07,-212.0
654,2026-04-01 17:05:05.572161,107941.25,107557.25,2320.18,105237.07,-384.0
655,2026-04-01 18:05:03.505496,107941.25,108125.25,2320.18,105805.07,184.0
656,2026-04-01 18:28:23.980178,107941.25,108265.25,2320.18,105945.07,324.0
657,2026-04-01 19:05:03.904782,107941.25,108375.25,2320.18,106055.07,434.0
658,2026-04-01 20:05:04.425488,107941.25,108263.25,2320.18,105943.07,322.0
659,2026-04-01 21:05:04.649835,108193.25,108193.25,0.0,108193.25,0.0
660,2026-04-01 22:05:03.571705,108193.25,108193.25,0.0,108193.25,0.0
661,2026-04-01 23:05:03.617156,108193.25,108193.25,0.0,108193.25,0.0
662,2026-04-02 00:05:04.293879,108193.25,108193.25,0.0,108193.25,0.0
663,2026-04-02 01:05:04.258200,108193.25,108193.25,0.0,108193.25,0.0
664,2026-04-02 02:05:04.352342,108193.25,108193.25,0.0,108193.25,0.0
665,2026-04-02 03:05:03.749072,108193.25,108193.25,0.0,108193.25,0.0
666,2026-04-02 04:05:03.719258,108193.25,108193.25,0.0,108193.25,0.0
