id,time,symbol,action,price,stop_loss,take_profit,atr,rsi,strategy,status,reason,ml_confidence,ml_threshold,ticket,strategy_version,feat_return_1,feat_return_2,feat_return_3,feat_return_5,feat_return_10,feat_return_20,feat_sma_10,feat_close_vs_sma_10,feat_sma_20,feat_close_vs_sma_20,feat_sma_50,feat_close_vs_sma_50,feat_sma_100,feat_close_vs_sma_100,feat_sma_200,feat_close_vs_sma_200,feat_ema_12,feat_ema_26,feat_ema_50,feat_sma_10_50_diff,feat_sma_20_100_diff,feat_sma_50_200_diff,feat_ema_12_26_diff,feat_rsi_7,feat_rsi_14,feat_rsi_21,feat_macd_line,feat_macd_signal,feat_macd_hist,feat_roc_5,feat_roc_10,feat_roc_20,feat_atr_7,feat_atr_7_pct,feat_atr_14,feat_atr_14_pct,feat_atr_28,feat_atr_28_pct,feat_bb_width,feat_bb_position,feat_volatility_10,feat_volatility_20,feat_candle_body_ratio,feat_candle_direction,feat_upper_shadow_ratio,feat_lower_shadow_ratio,feat_consecutive_direction,feat_price_position_10,feat_price_position_20,feat_price_position_50,feat_dist_from_high_20,feat_dist_from_low_20,feat_volume_ratio,feat_volume_change,feat_hour,feat_day_of_week,feat_session_london,feat_session_ny,feat_session_asia,feat_hour_sin,feat_hour_cos,feat_dow_sin,feat_dow_cos,feat_rsi_14_lag1,feat_macd_hist_lag1,feat_return_1_lag1,feat_rsi_14_lag2,feat_macd_hist_lag2,feat_return_1_lag2,feat_rsi_14_lag3,feat_macd_hist_lag3,feat_return_1_lag3,feat_rsi_14_change,feat_macd_hist_change,feat_rsi_14_dist_50,feat_rsi_7_dist_50,feat_atr_ratio_20,feat_spread_vs_atr,feat_price_vs_high_20_atr,feat_price_vs_low_20_atr,feat_macd_hist_vs_atr,feat_body_vs_atr
312,2026-03-25 05:05:03.623696,EURUSD,SELL,1.15948,1.16371,1.15267,0.00169,50.0,macd_crossover,RISK_REJECTED,Session filter: EURUSD inactive at 5:00 UTC (active 07-20),,,,,-0.000259,-0.000767,-0.000801,-0.002443,0.000803,9e-06,1.160798,-0.001135,1.159581,-8.7e-05,1.15863,0.000734,1.156144,0.002886,1.152664,0.005913,1.160136,1.159644,1.158661,0.001871,0.002973,0.005175,0.000425,41.351103,49.345365,51.322013,0.000492,0.000569,-7.7e-05,-0.244339,0.080273,0.000862,0.001328,0.001146,0.001693,0.00146,0.001948,0.00168,0.004925,0.482316,0.062199,0.054748,0.810811,-1.0,0.0,0.189189,-5.0,0.261317,0.51289,0.712548,-0.003096,0.00326,0.037647,-0.893617,7.0,2.0,0.0,0.0,1.0,0.965926,-0.258819,0.587785,-0.809017,50.819579,1e-05,-0.000508,53.752205,0.000109,-3.4e-05,53.948192,0.000189,-0.00068,-1.474215,-8.7e-05,,,,,,,,
313,2026-03-25 05:05:04.082248,USDCAD,BUY,1.37707,1.37447,1.38096,0.00137,50.0,macd_crossover,RISK_REJECTED,AutoTrading disabled by client,,,,,0.000116,-0.000123,0.000276,0.000945,3.6e-05,0.001666,1.37634,0.00053,1.375886,0.000861,1.374262,0.002043,1.37344,0.002643,1.371259,0.004238,1.376392,1.375656,1.374714,0.001512,0.001781,0.00219,0.000535,62.076446,59.625946,58.174428,0.000736,0.000734,3e-06,0.094493,0.003631,0.166572,0.001131,0.000821,0.001367,0.000993,0.00152,0.001103,0.003657,0.735283,0.031683,0.041141,0.380952,1.0,0.5,0.119048,1.0,0.89426,0.741652,0.872727,-0.001067,0.003064,0.209746,-0.551364,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.587785,-0.809017,58.820665,-7e-06,-0.00024,61.156807,-1.6e-05,0.0004,58.612918,-7.3e-05,0.000792,0.805281,1e-05,,,,,,,,
314,2026-03-25 05:05:04.523654,USDCHF,BUY,0.78963,0.78729,0.79321,0.00125,50.0,macd_crossover,RISK_REJECTED,Session filter: USDCHF inactive at 5:00 UTC (active 07-20),,,,,0.000291,0.000481,0.000456,0.002794,-0.000721,0.003941,0.788477,0.001462,0.789262,0.000467,0.78851,0.001421,0.789207,0.000536,0.788549,0.001371,0.789002,0.788831,0.788713,-4.1e-05,6.9e-05,-5e-05,0.000218,60.492621,55.00033,53.305396,0.000172,0.00017,1e-06,0.27939,-0.072134,0.394136,0.000996,0.001261,0.001246,0.001578,0.001409,0.001785,0.00719,0.564933,0.086331,0.083667,0.869565,1.0,0.130435,0.0,2.0,0.816514,0.524288,0.587844,-0.003597,0.003964,0.04134,-0.904465,7.0,2.0,0.0,0.0,1.0,0.965926,-0.258819,0.587785,-0.809017,53.781307,-4.8e-05,0.00019,53.010434,-0.000103,-2.5e-05,53.120127,-0.000169,0.001332,1.219023,5e-05,,,,,,,,
315,2026-03-25 06:05:04.558854,EURUSD,SELL,1.1596899999999999,1.16397,1.15281,0.00171,50.0,macd_crossover,RISK_REJECTED,Session filter: EURUSD inactive at 6:00 UTC (active 07-20),,,,,-7.8e-05,-0.000586,-0.00062,-0.002263,0.000984,0.00019,1.160819,-0.000973,1.159591,8.5e-05,1.158634,0.000911,1.156146,0.003066,1.152666,0.006094,1.160168,1.159659,1.158669,0.001886,0.00298,0.005178,0.000439,43.518175,50.368148,51.945638,0.000509,0.000572,-6.3e-05,-0.226272,0.098399,0.018974,0.001362,0.001175,0.00171,0.001475,0.001957,0.001687,0.004925,0.517246,0.061693,0.054566,0.147541,-1.0,0.0,0.852459,-5.0,0.304527,0.541384,0.725992,-0.002915,0.003441,0.260424,-0.255792,7.0,2.0,0.0,0.0,1.0,0.965926,-0.258819,0.587785,-0.809017,50.819579,1e-05,-0.000508,53.752205,0.000109,-3.4e-05,53.948192,0.000189,-0.00068,-0.451431,-7.4e-05,,,,,,,,
316,2026-03-25 07:05:03.917968,AUDUSD,SELL,0.6972,0.70044,0.69228,0.00172,50.0,macd_crossover,RISK_REJECTED,AutoTrading disabled by client,,,,,0.000129,-0.000258,-0.000688,-0.001346,-0.002917,-0.000588,0.698281,-0.001548,0.697453,-0.000362,0.698157,-0.00137,0.701444,-0.006051,0.703816,-0.0094,0.697712,0.697901,0.69878,0.000178,-0.005691,-0.008041,-0.000271,41.954578,46.117256,46.36426,-0.000189,-0.000181,-9e-06,-0.134643,-0.291745,-0.058772,0.001337,0.001917,0.001718,0.002464,0.001981,0.002842,0.007777,0.453447,0.064367,0.100782,0.12,1.0,0.333333,0.546667,1.0,0.137363,0.452,0.404746,-0.005895,0.004862,0.262649,-0.440996,8.0,2.0,1.0,0.0,0.0,0.866025,-0.5,0.587785,-0.809017,45.631532,2.6e-05,-0.000387,46.806935,9.1e-05,-0.00043,48.084853,0.000163,0.00066,0.485724,-3.5e-05,,,,,,,,
317,2026-03-25 09:05:03.691392,AUDUSD,BUY,0.69877,0.69543,0.7039,0.00178,50.0,macd_crossover,RISK_REJECTED,"H4 trend is DOWN, blocking BUY on AUDUSD [MACD]",,,,,0.002986,0.002266,0.002381,0.001562,-0.001529,0.004514,0.697908,0.001235,0.697599,0.001679,0.698229,0.000774,0.701307,-0.003618,0.703717,-0.00703,0.697741,0.697882,0.6987,-0.00046,-0.005289,-0.007799,-0.000203,61.366564,54.15512,51.223642,-0.000141,-0.000185,4.4e-05,0.156232,-0.152892,0.451389,0.001569,0.002245,0.001784,0.002553,0.001996,0.002857,0.00758,0.721544,0.102643,0.107004,0.796935,1.0,0.065134,0.137931,1.0,0.629717,0.661333,0.50824,-0.003635,0.007098,0.636342,-0.025444,10.0,2.0,1.0,0.0,0.0,0.5,-0.866025,0.587785,-0.809017,43.724292,-6.1e-05,-0.000717,46.063716,-9e-06,0.000115,45.631532,2.6e-05,-0.000387,10.430827,0.000105,,,,,,,,
318,2026-03-25 10:05:03.670282,USDCAD,SELL,1.37916,1.38095,1.37618,0.00119,69.38,bollinger_bounce,RISK_REJECTED,"H4 trend is UP, blocking SELL on USDCAD [BB]",,,,,0.000355,0.000631,0.001002,0.001365,0.002464,0.003551,1.377539,0.001177,1.376945,0.001608,1.374847,0.003137,1.37374,0.003946,1.371636,0.005486,1.377575,1.37654,1.375382,0.001958,0.002333,0.002342,0.000752,80.58281,69.382315,64.655267,0.001036,0.000868,0.000168,0.136501,0.246407,0.355095,0.000957,0.000694,0.001191,0.000864,0.001399,0.001014,0.00321,1.000949,0.023075,0.034532,0.720588,1.0,0.029412,0.25,6.0,0.995249,0.996779,0.998359,-1.5e-05,0.004488,0.36043,-0.705787,11.0,2.0,1.0,0.0,0.0,0.258819,-0.965926,0.587785,-0.809017,67.22624,0.000131,0.000276,65.475499,0.0001,0.00037,63.013179,6.9e-05,7e-06,2.156075,3.7e-05,,,,,,,,
319,2026-03-25 11:05:03.171883,USDJPY,SELL,158.827,159.02754,157.82429,0.20054,46.7,ml_filtered_sma,RISK_REJECTED,AutoTrading disabled by client,,,,,-0.000409,-0.000397,0.00034,-0.001119,0.000699,-0.000466,158.9002,-0.000461,158.8497,-0.000143,158.71796,0.000687,158.74486,0.000517,159.01787,-0.0012,158.868123,158.830652,158.81739,0.001148,0.00066,-0.001886,0.000236,46.703655,49.918348,50.240799,0.037471,0.036393,0.001078,-0.111946,0.069936,-0.04657,0.18505,0.001165,0.200543,0.001263,0.218084,0.001373,0.003741,0.461802,0.071678,0.066183,0.915493,-1.0,0.0,0.084507,-1.0,0.277457,0.551971,0.50093,-0.002361,0.002909,0.058978,-0.928766,13.0,2.0,1.0,1.0,0.0,-0.258819,-0.965926,0.587785,-0.809017,52.482126,0.008532,1.3e-05,52.412295,0.012568,0.000737,48.283843,0.017665,-0.002287,-2.563777,-0.007454,,,,,,,,
320,2026-03-25 11:05:06.800437,GBPUSD,BUY,1.34176,1.33905,1.35425,0.00217,50.0,macd_crossover,RISK_REJECTED,"H4 trend is DOWN, blocking BUY on GBPUSD [MACD]",,,,,0.000589,0.001597,0.000776,0.002668,0.000239,0.002743,1.339707,0.001532,1.339948,0.001353,1.340155,0.001198,1.337725,0.003016,1.333975,0.005836,1.340168,1.339913,1.339224,-0.000334,0.001661,0.004632,0.00019,62.649493,56.444251,54.691479,0.000255,0.000156,9.9e-05,0.266778,0.023855,0.274272,0.001915,0.001427,0.002172,0.001619,0.002465,0.001837,0.004712,0.787092,0.068476,0.062957,0.951807,1.0,0.024096,0.024096,2.0,0.881919,0.781213,0.723921,-0.001371,0.004897,0.061777,-0.929828,13.0,2.0,1.0,1.0,0.0,-0.258819,-0.965926,0.587785,-0.809017,54.123805,-1.8e-05,0.001008,49.887429,-0.000124,-0.00082,53.634813,-0.000148,0.00124,2.320446,0.000117,,,,,,,,
321,2026-03-25 11:05:07.223342,XAUUSD,SELL,4566.94,4623.35703,4453.266,35.9981,50.0,macd_crossover,RISK_REJECTED,AutoTrading disabled by client,,,,,0.001761,0.003286,0.002386,0.004732,-0.006089,0.03426,4560.108,0.001498,4513.8255,0.011767,4437.4308,0.029186,4513.6711,0.011802,4757.6994,-0.040095,4543.788874,4506.124773,4490.182927,0.027646,3.4e-05,-0.067316,0.008358,66.700209,63.420791,59.25022,37.664101,37.705332,-0.041232,0.473223,-0.608933,3.425988,27.273602,0.005972,35.998102,0.007882,44.951344,0.009843,0.063824,0.684367,0.185872,0.44008,0.746977,1.0,0.0,0.253023,2.0,0.524243,0.845773,0.911018,-0.007778,0.042652,0.061613,-0.931013,13.0,2.0,1.0,1.0,0.0,-0.258819,-0.965926,0.587785,-0.809017,62.215477,0.604383,0.001522,61.190686,1.852892,-0.000898,62.113928,3.849069,0.00367,1.205315,-0.645615,,,,,,,,
322,2026-03-25 11:05:07.774174,USDCHF,SELL,0.78865,0.79105,0.78496,0.00128,50.0,macd_crossover,RISK_REJECTED,"H4 trend is UP, blocking SELL on USDCHF [MACD]",,,,,-0.000532,-0.001671,-0.000722,-0.001317,0.000546,-0.003525,0.789438,-0.000998,0.789258,-0.000771,0.788401,0.000316,0.789046,-0.000502,0.788666,-2e-05,0.78922,0.789046,0.788868,0.001316,0.000269,-0.000336,0.00022,41.734622,47.596048,49.011649,0.000174,0.000221,-4.7e-05,-0.131697,0.054553,-0.352522,0.001176,0.001491,0.001282,0.001625,0.001401,0.001776,0.005879,0.368863,0.061973,0.070557,0.823529,-1.0,0.019608,0.156863,-2.0,0.185714,0.306715,0.494777,-0.004844,0.002143,0.067924,-0.936069,13.0,2.0,1.0,1.0,0.0,-0.258819,-0.965926,0.587785,-0.809017,50.039974,1.3e-05,-0.001139,55.734388,6.2e-05,0.00095,51.460088,3.9e-05,-0.000911,-2.443926,-6e-05,,,,,,,,
323,2026-03-25 12:05:14.768752,USDJPY,SELL,158.812,159.05466,157.69574,0.19413,50.0,macd_crossover,RISK_REJECTED,"H4 trend is UP, blocking SELL on USDJPY [MACD]",,,,,-0.000239,-0.000503,-0.000491,-0.002042,5e-05,-0.000661,158.9033,-0.000575,158.8456,-0.000212,158.70222,0.000692,158.74087,0.000448,159.01562,-0.001281,158.862483,158.830848,158.818045,0.001267,0.00066,-0.001971,0.000199,45.264337,49.254884,49.834394,0.031635,0.035735,-0.0041,-0.204227,0.005038,-0.066072,0.173839,0.001095,0.194131,0.001222,0.214327,0.00135,0.003724,0.443192,0.070265,0.066036,0.678571,-1.0,0.0,0.321429,-2.0,0.18239,0.53405,0.492547,-0.002456,0.002815,0.111761,-0.88448,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,50.796392,0.002546,-0.000264,52.482126,0.008532,1.3e-05,52.412295,0.012568,0.000737,-1.541508,-0.006646,,,,,,,,
324,2026-03-25 13:05:07.843327,GBPUSD,SELL,1.33976,1.34319,1.32691,0.00225,50.0,macd_crossover,RISK_REJECTED,AutoTrading disabled by client,,,,,0.000306,-0.00129,-0.000902,-0.000716,-6.7e-05,0.001495,1.33958,0.000134,1.340088,-0.000244,1.340494,-0.000548,1.337997,0.001317,1.33402,0.004303,1.339969,1.339846,1.33924,-0.000682,0.001562,0.004853,9.2e-05,48.413884,49.76252,50.539886,0.000123,0.000146,-2.3e-05,-0.071603,-0.006717,0.149504,0.002098,0.001566,0.002245,0.001676,0.002485,0.001855,0.004269,0.44275,0.075833,0.069068,0.41,1.0,0.3,0.29,1.0,0.486865,0.467406,0.403226,-0.002866,0.002515,0.209806,-0.886424,15.0,2.0,1.0,1.0,0.0,-0.707107,-0.707107,0.587785,-0.809017,48.409338,2e-06,-0.001595,55.678056,8.2e-05,0.000388,54.123805,-1.8e-05,0.001008,1.353183,-2.5e-05,,,,,,,,
325,2026-03-25 13:05:08.244201,NZDUSD,SELL,0.5815,0.58414,0.57762,0.00137,50.0,macd_crossover,RISK_REJECTED,AutoTrading disabled by client,,,,,-0.001374,-0.000687,-0.00043,-3.4e-05,-0.001631,0.000189,0.581791,-0.0005,0.582251,-0.00129,0.583359,-0.003187,0.583678,-0.003732,0.583449,-0.003341,0.582028,0.582355,0.582761,-0.002688,-0.002445,-0.000154,-0.000561,42.101484,44.616074,45.836087,-0.000327,-0.000319,-7e-06,-0.003439,-0.163104,0.01892,0.001309,0.002251,0.001373,0.002361,0.001498,0.002577,0.006819,0.310845,0.09238,0.100376,0.436464,-1.0,0.276243,0.287293,-1.0,0.295547,0.384886,0.408046,-0.006019,0.003766,0.996706,0.317127,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,49.103093,1.8e-05,0.000687,46.610161,-1.9e-05,0.000258,45.683768,-3.1e-05,-0.001802,-4.487018,-2.6e-05,,,,,,,,
326,2026-03-25 14:05:03.579189,NZDUSD,SELL,0.58165,0.5842,0.57787,0.00133,50.0,macd_crossover,RISK_REJECTED,AutoTrading disabled by client,,,,,-3.4e-05,-0.001116,-0.00043,-0.001973,-0.001048,0.002223,0.581747,-0.000167,0.582324,-0.001157,0.583374,-0.002956,0.583684,-0.003485,0.583436,-0.00306,0.581992,0.582314,0.582724,-0.002789,-0.00233,-0.000105,-0.000553,43.671453,45.385722,46.320884,-0.000322,-0.000318,-4e-06,-0.197323,-0.104764,0.222276,0.001238,0.002128,0.001332,0.002291,0.001474,0.002534,0.006138,0.311432,0.089923,0.093646,0.024691,-1.0,0.802469,0.17284,-2.0,0.356275,0.332669,0.248936,-0.005759,0.002871,0.869301,-0.448564,15.0,2.0,1.0,1.0,0.0,-0.707107,-0.707107,0.587785,-0.809017,45.499592,3e-06,-0.001082,49.103093,1.8e-05,0.000687,46.610161,-1.9e-05,0.000258,-0.11387,-8e-06,,,,,,,,
327,2026-03-25 14:05:04.005953,GBPUSD,BUY,1.33621,1.3339,1.34778,0.00231,39.97,bollinger_bounce,RISK_REJECTED,"H4 trend is DOWN, blocking BUY on GBPUSD [BB]",,,,,-0.000718,-0.002344,-0.003936,-0.002545,-0.002203,-0.001569,1.339026,-0.002103,1.339853,-0.002719,1.340308,-0.003058,1.338049,-0.001374,1.334023,0.00164,1.339053,1.339399,1.339024,-0.000956,0.001349,0.004712,-0.000258,31.030204,39.970072,44.020631,-0.000345,1.5e-05,-0.00036,-0.25455,-0.220287,-0.156914,0.002234,0.001672,0.002313,0.001731,0.002513,0.001881,0.005218,-0.021089,0.085506,0.07544,0.793388,-1.0,0.132231,0.07438,-3.0,0.013699,0.012032,0.080252,-0.005531,6.7e-05,0.223228,-0.871159,16.0,2.0,0.0,1.0,0.0,-0.866025,-0.5,0.587785,-0.809017,42.344757,-0.000188,-0.001628,48.409338,2e-06,-0.001595,55.678056,8.2e-05,0.000388,-2.374685,-0.000172,,,,,,,,
328,2026-03-25 14:05:04.500258,USDCHF,SELL,0.79196,0.79402,0.78852,0.00138,63.88,bollinger_bounce,RISK_REJECTED,"H4 trend is UP, blocking SELL on USDCHF [BB]",,,,,0.000505,0.002938,0.004044,0.002519,0.003243,0.001366,0.789974,0.002514,0.789254,0.003429,0.788489,0.004403,0.788997,0.003755,0.788734,0.00409,0.790004,0.789479,0.789123,0.001884,0.000325,-0.000311,0.000664,73.005447,63.875639,59.709867,0.000524,0.000304,0.000221,0.251908,0.324297,0.136557,0.001371,0.001731,0.001376,0.001737,0.00144,0.001818,0.006112,1.060917,0.082496,0.085343,0.645161,1.0,0.209677,0.145161,3.0,0.966581,0.974659,0.943522,-0.000164,0.006313,0.19749,-0.89302,16.0,2.0,0.0,1.0,0.0,-0.866025,-0.5,0.587785,-0.809017,62.325612,0.000119,0.002431,53.416667,-1.7e-05,0.001103,48.269609,-4e-05,-0.00038,1.550027,0.000102,,,,,,,,
329,2026-03-25 16:05:03.315994,NZDUSD,BUY,0.5819,0.57922,0.58602,0.00143,50.0,macd_crossover,RISK_REJECTED,"H4 trend is DOWN, blocking BUY on NZDUSD [MACD]",,,,,-0.000172,0.001928,0.000395,0.0,0.001342,6.9e-05,0.581781,0.000205,0.582305,-0.000696,0.583216,-0.002256,0.583677,-0.003044,0.583421,-0.002607,0.581883,0.582207,0.582633,-0.00246,-0.00235,-0.000352,-0.000556,49.918287,48.009827,47.810682,-0.000324,-0.000333,1e-05,0.0,0.134224,0.006875,0.001441,0.002476,0.001432,0.002461,0.001516,0.002606,0.006414,0.39156,0.106058,0.097873,0.066225,-1.0,0.198675,0.735099,-1.0,0.531469,0.329004,0.275532,-0.005327,0.002612,1.024609,-0.391114,17.0,2.0,0.0,1.0,0.0,-0.965926,-0.258819,0.587785,-0.809017,48.557032,-1.6e-05,0.002101,40.929866,-6e-05,-0.00153,45.499592,3e-06,-0.001082,-0.547205,2.5e-05,,,,,,,,
330,2026-03-25 16:05:03.440967,USDCHF,SELL,0.79199,0.79424,0.78825,0.0015,61.74,bollinger_bounce,RISK_REJECTED,"H4 trend is UP, blocking SELL on USDCHF [BB]",,,,,0.001974,0.000543,0.002976,0.003701,0.002621,0.002265,0.790028,0.002483,0.789267,0.00345,0.78856,0.004349,0.788947,0.003857,0.78875,0.004107,0.79011,0.78956,0.789178,0.001861,0.000405,-0.000241,0.000696,67.235024,61.737512,58.688527,0.00055,0.000333,0.000216,0.370056,0.262052,0.226525,0.001603,0.002024,0.001498,0.001891,0.0015,0.001894,0.006184,1.057938,0.102826,0.093825,0.824468,1.0,0.12234,0.053191,1.0,0.942786,0.956274,0.946844,-0.00029,0.006351,1.19445,-0.30471,17.0,2.0,0.0,1.0,0.0,-0.965926,-0.258819,0.587785,-0.809017,55.587548,0.000123,-0.001428,62.325612,0.000119,0.002431,53.416667,-1.7e-05,0.001103,6.149964,9.3e-05,,,,,,,,
331,2026-03-25 17:05:04.146386,NZDUSD,BUY,0.58193,0.57927,0.58601,0.00142,50.0,macd_crossover,RISK_REJECTED,"H4 trend is DOWN, blocking BUY on NZDUSD [MACD]",,,,,0.00098,-0.00012,0.00198,-0.000635,0.001273,-0.002434,0.581801,0.000222,0.582207,-0.000476,0.583092,-0.001993,0.583676,-0.002992,0.583419,-0.002553,0.58182,0.582149,0.582585,-0.002214,-0.002517,-0.000561,-0.000565,51.079577,48.607051,48.163414,-0.000329,-0.000339,1e-05,-0.063541,0.127325,-0.243422,0.001414,0.002429,0.001419,0.002438,0.001507,0.002589,0.006334,0.424886,0.112647,0.089888,0.456,1.0,0.232,0.312,1.0,0.541958,0.396419,0.278723,-0.004055,0.002664,0.989287,-0.425081,18.0,2.0,0.0,1.0,0.0,-1.0,-0.0,0.587785,-0.809017,45.255812,-2.5e-05,-0.0011,48.557032,-1.6e-05,0.002101,40.929866,-6e-05,-0.00153,3.351239,3.5e-05,,,,,,,,
332,2026-03-25 18:05:03.782246,NZDUSD,BUY,0.58232,0.57972,0.58631,0.00139,50.0,macd_crossover,RISK_REJECTED,"H4 trend is DOWN, blocking BUY on NZDUSD [MACD]",,,,,0.001117,0.001651,0.00055,0.001117,0.001376,-0.002176,0.581855,0.000799,0.582131,0.000326,0.583049,-0.001251,0.58369,-0.002347,0.583425,-0.001895,0.581863,0.582144,0.582564,-0.002048,-0.002672,-0.000645,-0.000483,55.782159,50.926028,49.618632,-0.000281,-0.000331,5e-05,0.111747,0.137571,-0.217619,0.001349,0.002317,0.001386,0.00238,0.001487,0.002554,0.00597,0.554524,0.113307,0.090702,0.666667,1.0,0.03125,0.302083,2.0,0.678322,0.496164,0.341657,-0.003383,0.003332,0.596787,-0.56986,19.0,2.0,0.0,1.0,0.0,-0.965926,0.258819,0.587785,-0.809017,47.130771,-7e-06,0.000533,45.255812,-2.5e-05,-0.0011,48.557032,-1.6e-05,0.002101,3.795257,5.7e-05,,,,,,,,
333,2026-03-26 03:05:01.646192,GBPUSD,SELL,1.33511,1.33704,1.32546,0.00193,30.42,ml_filtered_sma,RISK_REJECTED,Unsupported filling mode,,,,,-1.5e-05,-0.000808,-0.000576,-0.000771,-0.002473,-0.00295,1.336007,-0.000671,1.33756,-0.001832,1.338893,-0.002826,1.337964,-0.002133,1.33465,0.000344,1.336369,1.337439,1.337973,-0.002156,-0.000302,0.003179,-0.0008,30.415368,38.478154,42.489425,-0.00107,-0.00087,-0.0002,-0.077088,-0.247307,-0.294983,0.00128,0.000959,0.001684,0.001261,0.002092,0.001567,0.005867,0.187771,0.039464,0.065605,0.060606,-1.0,0.636364,0.30303,-2.0,0.072581,0.034395,0.027864,-0.005677,0.000202,0.050279,-0.896386,5.0,3.0,0.0,0.0,1.0,0.965926,0.258819,-0.587785,-0.809017,38.547521,-0.000207,-0.000793,42.30044,-0.000192,0.000232,40.733497,-0.000248,-0.000292,-0.069366,7e-06,,,,,,,,
334,2026-03-26 04:05:01.191156,GBPUSD,SELL,1.3363,1.33821,1.32676,0.00191,46.18,ml_filtered_sma,RISK_REJECTED,Unsupported filling mode,,,,,-0.00012,0.000876,8.2e-05,2.2e-05,-0.000239,-0.003297,1.33611,0.000142,1.337406,-0.000827,1.338845,-0.001901,1.337917,-0.001208,1.334717,0.001186,1.336534,1.337447,1.337959,-0.002043,-0.000381,0.003093,-0.000683,46.184211,44.508667,45.835398,-0.000913,-0.000862,-5.1e-05,0.002245,-0.023941,-0.329674,0.00129,0.000965,0.001666,0.001247,0.00207,0.001549,0.005291,0.343623,0.037762,0.064036,0.666667,-1.0,0.291667,0.041667,-1.0,0.695238,0.185987,0.150671,-0.004782,0.001093,0.025904,-0.938705,6.0,3.0,0.0,0.0,1.0,1.0,0.0,-0.587785,-0.809017,45.125944,-0.000114,0.000996,38.547521,-0.000207,-0.000793,42.30044,-0.000192,0.000232,-0.617277,6.2e-05,,,,,,,,
335,2026-03-26 04:05:03.571170,USDCHF,SELL,0.79177,0.79367,0.78886,0.00101,50.0,macd_crossover,RISK_REJECTED,"H4 trend is UP, blocking SELL on USDCHF [MACD]",,,,,7.6e-05,-0.000568,-0.000164,0.000303,-5.1e-05,0.003231,0.791656,0.000144,0.791118,0.000825,0.789802,0.002491,0.789076,0.003414,0.78895,0.003574,0.791536,0.79089,0.790175,0.002347,0.002587,0.00108,0.000817,56.298656,57.151078,56.172111,0.000646,0.000657,-1.1e-05,0.030321,-0.005052,0.323104,0.00078,0.000985,0.001014,0.00128,0.001217,0.001537,0.00506,0.663014,0.037839,0.075041,0.428571,1.0,0.142857,0.428571,1.0,0.605263,0.84,0.892308,-0.000859,0.004509,0.035668,-0.918234,6.0,3.0,0.0,0.0,1.0,1.0,0.0,-0.587785,-0.809017,56.7768,1.5e-05,-0.000644,60.980998,5e-05,0.000404,59.221713,4.1e-05,0.000101,0.374278,-2.5e-05,,,,,,,,
336,2026-03-26 05:05:04.148236,EURUSD,BUY,1.15714,1.15374,1.16262,0.00136,50.0,macd_crossover,RISK_REJECTED,"H4 trend is DOWN, blocking BUY on EURUSD [MACD]",,,,,0.000242,0.00109,0.000623,0.000874,0.000432,-0.002698,1.156249,0.000771,1.157326,-0.00016,1.158607,-0.001266,1.15761,-0.000406,1.153802,0.002893,1.156741,1.157486,1.157845,-0.002035,-0.000246,0.004164,-0.000643,55.26269,47.609963,47.494423,-0.000745,-0.000792,4.7e-05,0.08736,0.043229,-0.269765,0.001089,0.000941,0.001361,0.001176,0.001643,0.00142,0.005367,0.470133,0.032993,0.058103,0.54902,1.0,0.176471,0.27451,2.0,0.954315,0.30972,0.240717,-0.003621,0.001625,0.160387,-0.665224,6.0,3.0,0.0,0.0,1.0,1.0,0.0,-0.587785,-0.809017,45.856366,-4.1e-05,0.000848,39.247471,-0.000138,-0.000467,41.861942,-0.000171,0.000528,1.753597,8.8e-05,,,,,,,,
337,2026-03-26 05:05:04.570171,GBPUSD,BUY,1.33651,1.33454,1.34559,0.00158,50.0,macd_crossover,RISK_REJECTED,"H4 trend is DOWN, blocking BUY on GBPUSD [MACD]",,,,,1.5e-05,3.7e-05,0.001034,0.000472,-7.5e-05,-0.002322,1.336119,0.000293,1.33726,-0.000561,1.338783,-0.001698,1.33786,-0.001009,1.334787,0.001291,1.336555,1.337391,1.337909,-0.00199,-0.000448,0.002993,-0.000625,48.391361,45.369994,46.343438,-0.000836,-0.000854,1.8e-05,0.04716,-0.007482,-0.232155,0.001168,0.000874,0.001579,0.001182,0.002012,0.001506,0.005068,0.389267,0.037686,0.063003,0.086957,1.0,0.304348,0.608696,3.0,0.795238,0.212739,0.172343,-0.004624,0.00125,0.064305,-0.780669,7.0,3.0,0.0,0.0,1.0,0.965926,-0.258819,-0.587785,-0.809017,45.268268,-3.9e-05,2.2e-05,45.125944,-0.000114,0.000996,38.547521,-0.000207,-0.000793,0.101726,5.8e-05,,,,,,,,
